condition_id,seed,n_folds,state_variant,endpoint_mode,operator_pool,operators,min_state_events,n_control_draws,comparison,mean_true_policy,mean_comparator,effect,p_greater,n_events,state_mapping_rate
b6e_robust_065,60312,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.18195450450955922,0.023422314779370543,0.15094075315678038,0.00039984006397441024,460,0.9860557768924303
b6e_robust_065,60312,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.18195450450955922,0.001742311911360985,0.18608177945984467,0.00039984006397441024,460,0.9860557768924303
b6e_robust_065,60312,5,side_tfc_dphi,z_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.18195450450955922,1.2239410650761156,-1.0609033822233012,1.0,460,0.9860557768924303
b6e_robust_066,60312,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.16630831571416596,0.056750705740133627,0.09248355043203148,0.0007996801279488205,458,0.9860557768924303
b6e_robust_066,60312,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.16630831571416596,-0.005346245110319074,0.16524688205553717,0.00039984006397441024,458,0.9860557768924303
b6e_robust_066,60312,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.16630831571416596,0.024521050409226672,0.12566778200329204,0.0007996801279488205,458,0.9860557768924303
b6e_robust_066,60312,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.16630831571416596,0.010945741652227494,0.1613998324342466,0.00039984006397441024,458,0.9860557768924303
b6e_robust_066,60312,5,side_tfc_dphi,z_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.16630831571416596,1.2219141327632141,-1.067487243766969,1.0,458,0.9860557768924303
b6e_robust_067,60312,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.141477133810321,0.06341183688316746,0.08435448251116487,0.00039984006397441024,459,0.9860557768924303
b6e_robust_067,60312,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.141477133810321,0.002844922256743919,0.1431669546866787,0.00039984006397441024,459,0.9860557768924303
b6e_robust_067,60312,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.141477133810321,0.039626381713267905,0.1092281845991859,0.00039984006397441024,459,0.9860557768924303
b6e_robust_067,60312,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.141477133810321,0.009647581767175072,0.14777556338330816,0.00039984006397441024,459,0.9860557768924303
b6e_robust_067,60312,5,side_tfc_dphi,z_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.141477133810321,1.0678962794330082,-0.9309510572080483,1.0,459,0.9860557768924303
b6e_robust_068,60312,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.11464000817708869,0.07648430328131153,0.04226722047915029,0.03078768492602959,445,0.9860557768924303
b6e_robust_068,60312,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.11464000817708869,0.01564635193173466,0.08863785733487953,0.008796481407437025,445,0.9860557768924303
b6e_robust_068,60312,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.11464000817708869,0.059629488553377165,0.05914189278037392,0.005597760895641743,445,0.9860557768924303
b6e_robust_068,60312,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.11464000817708869,0.02001109998414801,0.1111794776371793,0.0007996801279488205,445,0.9860557768924303
b6e_robust_068,60312,5,side_tfc_dphi,z_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.11464000817708869,1.0578887394678889,-0.9445036064830592,1.0,445,0.9860557768924303
b6e_robust_069,60312,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.18587536672376404,0.07639923446702811,0.09203483865036753,0.0007996801279488205,459,0.9860557768924303
b6e_robust_069,60312,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.18587536672376404,-0.008926693889264974,0.1883112420508152,0.00039984006397441024,459,0.9860557768924303
b6e_robust_069,60312,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.18587536672376404,0.026917908587131733,0.14465392436206492,0.00039984006397441024,459,0.9860557768924303
b6e_robust_069,60312,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.18587536672376404,-0.0005395020949273017,0.1878033822891823,0.00039984006397441024,459,0.9860557768924303
b6e_robust_069,60312,5,side_tfc_dphi,rank_reward,full,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.18587536672376404,1.1117820538752037,-0.9519621016176513,1.0,459,0.9860557768924303
b6e_robust_070,60312,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_balanced_pool_shuffle,0.1654411758484549,0.023602373132555733,0.12180116305225776,0.00039984006397441024,458,0.9860557768924303
b6e_robust_070,60312,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_frequency_matched_random,0.1654411758484549,-0.012911039164620029,0.1696296894201925,0.00039984006397441024,458,0.9860557768924303
b6e_robust_070,60312,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_performance_matched_random,0.1654411758484549,0.005777186783365635,0.14036582219759328,0.00039984006397441024,458,0.9860557768924303
b6e_robust_070,60312,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_within_state_shuffle,0.1654411758484549,0.008335477944928128,0.1602515816930208,0.00039984006397441024,458,0.9860557768924303
b6e_robust_070,60312,5,side_tfc_dphi,rank_reward,no_suppress,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O6_phase_only']",8,250,true_policy_vs_oracle,0.1654411758484549,1.112498704331316,-0.962349582619062,1.0,458,0.9860557768924303
b6e_robust_071,60312,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_balanced_pool_shuffle,0.16589028372429873,0.06303890380876254,0.0995262808968812,0.00039984006397441024,456,0.9860557768924303
b6e_robust_071,60312,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_frequency_matched_random,0.16589028372429873,-0.00041109648343865533,0.1684253238337428,0.00039984006397441024,456,0.9860557768924303
b6e_robust_071,60312,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_performance_matched_random,0.16589028372429873,0.03986926295390973,0.12416942961311718,0.00039984006397441024,456,0.9860557768924303
b6e_robust_071,60312,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_within_state_shuffle,0.16589028372429873,0.008085184312971658,0.16993873910764262,0.00039984006397441024,456,0.9860557768924303
b6e_robust_071,60312,5,side_tfc_dphi,rank_reward,no_phase_only,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC', 'O7_suppress_event']",8,250,true_policy_vs_oracle,0.16589028372429873,1.0019491603225386,-0.8597580145993903,1.0,456,0.9860557768924303
b6e_robust_072,60312,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_balanced_pool_shuffle,0.1284848189509942,0.05290708573079747,0.0689006111702973,0.005597760895641743,444,0.9860557768924303
b6e_robust_072,60312,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_frequency_matched_random,0.1284848189509942,0.010049122123010493,0.1053475631310097,0.003598560575769692,444,0.9860557768924303
b6e_robust_072,60312,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_performance_matched_random,0.1284848189509942,0.04032373080658432,0.08193742032601364,0.003598560575769692,444,0.9860557768924303
b6e_robust_072,60312,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_within_state_shuffle,0.1284848189509942,0.01682167105607202,0.11940161246817431,0.001999200319872051,444,0.9860557768924303
b6e_robust_072,60312,5,side_tfc_dphi,rank_reward,core_5,"['O1_lag0_AB', 'O2_lag5_AB', 'O3_A_C_boundary', 'O4_B_C_boundary', 'O5_full_TFC']",8,250,true_policy_vs_oracle,0.1284848189509942,0.9944777980181898,-0.878859725879076,1.0,444,0.9860557768924303
