control_level,endpoint,direction,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
direction_label_only,z_reward,A_to_C_to_B,1,P13,201.0,direction_code=q1,-0.5890866726657742,-0.41255300633175807,-0.17653366633401613
direction_label_only,z_reward,A_to_C_to_B,1,P13,205.0,direction_code=q1,-0.8402146259553788,-0.5609371981148649,-0.2792774278405139
direction_label_only,z_reward,A_to_C_to_B,1,P13,230.0,direction_code=q1,-0.44543013307186685,1.5513279410564575,-1.9967580741283244
direction_label_only,z_reward,A_to_C_to_B,1,P13,233.0,direction_code=q1,-0.1416565834559698,1.2707017210072333,-1.412358304463203
direction_label_only,z_reward,A_to_C_to_B,1,P13,242.0,direction_code=q1,-0.2949186500844794,0.05698642407424685,-0.35190507415872624
direction_label_only,z_reward,A_to_C_to_B,1,P13,263.0,direction_code=q1,0.025655457094340778,0.05796106226539946,-0.03230560517105868
direction_label_only,z_reward,A_to_C_to_B,1,P13,280.0,direction_code=q1,-0.40212088406029795,0.543643522832662,-0.94576440689296
direction_label_only,z_reward,A_to_C_to_B,1,P13,308.0,direction_code=q1,-0.07469683970806758,0.5205427007871928,-0.5952395404952604
direction_label_only,z_reward,A_to_C_to_B,1,P13,349.0,direction_code=q1,0.08671401910684953,1.2511827564504798,-1.1644687373436302
direction_label_only,z_reward,A_to_C_to_B,1,P13,366.0,direction_code=q1,-0.24423347575322124,1.040453504702549,-1.2846869804557701
direction_label_only,z_reward,A_to_C_to_B,1,P13,382.0,direction_code=q1,-0.5934144948714601,-0.1365255414671396,-0.45688895340432056
direction_label_only,z_reward,A_to_C_to_B,1,P16,23.0,direction_code=q1,-0.5512132128863969,-0.5730999641938223,0.021886751307425345
direction_label_only,z_reward,A_to_C_to_B,1,P16,35.0,direction_code=q1,-0.5422344927262116,-0.24106237593137428,-0.30117211679483735
direction_label_only,z_reward,A_to_C_to_B,1,P16,43.0,direction_code=q1,-0.17678873141250775,0.2960596211065035,-0.47284835251901125
direction_label_only,z_reward,A_to_C_to_B,1,P16,50.0,direction_code=q1,-0.3327679487600991,0.27921134907883693,-0.611979297838936
direction_label_only,z_reward,A_to_C_to_B,1,P16,53.0,direction_code=q1,-0.12363167740480747,0.2806497709477873,-0.4042814483525948
direction_label_only,z_reward,A_to_C_to_B,1,P16,66.0,direction_code=q1,0.03267216968836553,0.06143697274255955,-0.028764803054194016
direction_label_only,z_reward,A_to_C_to_B,1,P16,90.0,direction_code=q1,-0.032650778908862865,0.2650488252653049,-0.29769960417416774
direction_label_only,z_reward,A_to_C_to_B,1,P16,101.0,direction_code=q1,-0.16834170422331918,0.1754539107868743,-0.3437956150101935
direction_label_only,z_reward,A_to_C_to_B,1,P16,123.0,direction_code=q1,0.4840947211200498,0.5461268751012853,-0.062032153981235516
direction_label_only,z_reward,A_to_C_to_B,1,P16,125.0,direction_code=q1,0.572724219754225,0.5968239293616064,-0.024099709607381392
direction_label_only,z_reward,A_to_C_to_B,1,P16,139.0,direction_code=q1,-0.323011933002893,0.38572955582551993,-0.7087414888284129
direction_label_only,z_reward,A_to_C_to_B,1,P16,177.0,direction_code=q1,-0.3713267066497946,-0.09647538887847253,-0.2748513177713221
direction_label_only,z_reward,A_to_C_to_B,1,P16,220.0,direction_code=q1,0.8439171260442977,4.12019750142936,-3.2762803753850624
direction_label_only,z_reward,A_to_C_to_B,1,P16,244.0,direction_code=q1,-0.20648859320050106,1.2419561227064913,-1.4484447159069922
direction_label_only,z_reward,A_to_C_to_B,1,P16,278.0,direction_code=q1,0.2812173721539848,0.5569776283793197,-0.27576025622533495
direction_label_only,z_reward,A_to_C_to_B,1,P16,298.0,direction_code=q1,-0.747913838809065,-0.8044876188687508,0.05657378005968572
direction_label_only,z_reward,A_to_C_to_B,1,P16,312.0,direction_code=q1,0.4060975362936187,0.599195097721843,-0.19309756142822426
direction_label_only,z_reward,A_to_C_to_B,1,P16,317.0,direction_code=q1,1.298550212859942,3.525066593325132,-2.22651638046519
direction_label_only,z_reward,A_to_C_to_B,1,P16,368.0,direction_code=q1,1.0912779634506964,1.0469603399306688,0.04431762352002755
direction_label_only,z_reward,A_to_C_to_B,1,P16,373.0,direction_code=q1,-0.03481542451799974,0.1309568871147392,-0.16577231163273895
direction_label_only,z_reward,A_to_C_to_B,1,P16,392.0,direction_code=q1,-0.12763987833646015,-0.1064067045913272,-0.02123317374513295
direction_label_only,z_reward,A_to_C_to_B,1,P16,406.0,direction_code=q1,0.4770139881597061,0.3989179296466668,0.0780960585130393
direction_label_only,z_reward,A_to_C_to_B,1,P16,417.0,direction_code=q1,0.0,0.0,0.0
direction_label_only,z_reward,A_to_C_to_B,1,P8,6.0,direction_code=q3,-0.593436403158085,0.04713968833528556,-0.6405760914933706
direction_label_only,z_reward,A_to_C_to_B,1,P8,8.0,direction_code=q3,-0.5741079664874563,0.26078684011376907,-0.8348948066012254
direction_label_only,z_reward,A_to_C_to_B,1,P8,24.0,direction_code=q3,0.5930911009295178,0.5553740715878329,0.03771702934168486
direction_label_only,z_reward,A_to_C_to_B,1,P8,34.0,direction_code=q3,-0.44845081305524215,-0.2311467479164119,-0.21730406513883024
direction_label_only,z_reward,A_to_C_to_B,1,P8,50.0,direction_code=q3,0.46009385561506505,2.3413930770952325,-1.8812992214801674
direction_label_only,z_reward,A_to_C_to_B,1,P8,91.0,direction_code=q3,-0.0315006539650233,-0.01792808847616198,-0.013572565488861321
direction_label_only,z_reward,A_to_C_to_B,1,P8,99.0,direction_code=q3,0.03612826493866675,0.03574210001968431,0.0003861649189824401
direction_label_only,z_reward,A_to_C_to_B,1,P8,109.0,direction_code=q3,0.548797407514022,1.6501413852684144,-1.1013439777543925
