mode,endpoint,direction,control_level,mean_true_c,mean_control,effect_true_minus_control,p_true_greater,n_pairs,c_beats_control
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,standpoint_contrast_with_side_polarity,-0.27285085973688367,-0.277540368974208,0.004689509237324408,0.3525294941011798,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,standpoint_inverted_contrast_with_side_polarity,-0.27285085973688367,-0.27777887914503874,0.004928019408155065,0.3499300139972006,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,mismatch_train_consistent_test_inverted,-0.27285085973688367,-0.3259659145291325,0.05311505479224885,0.0001999600079984003,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,mismatch_train_endpoint_test_direction_swapped,-0.27285085973688367,-0.2905519617973288,0.01770110206044519,0.0595880823835233,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,fixed_b6p_direction_mask,-0.27285085973688367,-0.28309361020844004,0.010242750471556365,0.003199360127974405,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,fixed_b6p_swapped_mask,-0.27285085973688367,-0.2793789140360616,0.006528054299177899,0.2615476904619076,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,fixed_receiver_pair_mask,-0.27285085973688367,-0.29851964429491323,0.02566878455802955,0.014397120575884824,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,fixed_giver_pair_mask,-0.27285085973688367,-0.2797680428647361,0.006917183127852422,0.3587282543491302,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,fixed_ab_receiver_only,-0.27285085973688367,-0.3150044062570734,0.0421535465201897,0.023795240951809637,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,fixed_c_receiver_boundary_only,-0.27285085973688367,-0.2791036079757425,0.006252748238858888,0.3675264947010598,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,closure_scalar_only,-0.27285085973688367,-0.2994989677175547,0.02664810798067105,0.013197360527894421,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,closure_2ode_local,-0.27285085973688367,-0.2982929163838436,0.02544205664695991,0.01199760047990402,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,directed_transport_closure_control,-0.27285085973688367,-0.277540368974208,0.004689509237324408,0.34233153369326136,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,factorisation_3x8,-0.27285085973688367,-0.2793245497927606,0.006473690055876947,0.3067386522695461,145,False
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,factorisation_2x2x6,-0.27285085973688367,-0.2962985307600595,0.023447671023175857,0.025994801039792043,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,factorisation_path_consistent,-0.27285085973688367,-0.2997293661626925,0.026878506425808895,0.010797840431913617,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,factorisation_path_shuffled,-0.27285085973688367,-0.2997293661626925,0.026878506425808895,0.010397920415916816,145,True
linear_c_state,gmr72_bridge_composite,A_to_C_to_B,factorisation_path_mismatch_train_test,-0.27285085973688367,-0.2997293661626925,0.026878506425808895,0.010197960407918417,145,True
linear_c_state,gmr72_bridge_composite,B_to_C_to_A,direction_label_only,-0.26589267199459704,-0.2991238685236019,0.0332311965290049,0.004599080183963208,145,True
