heldout_label,selection_mode,selection_value,fold_status,c_representation,topology_arm,n_nodes,n_directed_edges,n_seed_events,mean_seed_strength,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,topology_notes
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,5,0.11988330507802814,0.0015907203355535037,0.016383328992296612,"C10(1,2) neighbouring-cycle control"
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,5,0.11988330507802814,0.007122627250427786,0.02791722380931213,"C11(1,2) neighbouring-cycle control"
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,5,0.11988330507802814,-0.016407380115506708,0.02136080330351845,"C13(1,2) neighbouring-cycle control"
P20,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,5,0.11988330507802814,-0.0004334702484174487,0.025475037170344314,"C14(1,2) neighbouring-cycle control"
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.10855353891854931,0.0022789761950087,0.05125035627811104,12 nodes with no coupling edges
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.10855353891854931,-0.003572812497945816,0.06625840032511991,primary Luke/D12RG normalized readout candidate
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.10855353891854931,0.005453036603018719,0.052550680400571814,"C12(1,2) with all directed arrows reversed"
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.10855353891854931,-0.004489698854730576,0.05475705125957468,degree-matched C12 side-correspondence-broken control
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.10855353891854931,0.018907130137302053,0.0496087145727877,C12 capacity-preserving target-shuffled control
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.10855353891854931,0.002544907654688453,0.039833472029663766,"C10(1,2) neighbouring-cycle control"
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.10855353891854931,-0.0008196954514214429,0.04724009295664926,"C11(1,2) neighbouring-cycle control"
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.10855353891854931,-0.021644112721379814,0.04676590161678635,"C13(1,2) neighbouring-cycle control"
P21,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.10855353891854931,0.014663425818478008,0.06526762582090144,"C14(1,2) neighbouring-cycle control"
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P22,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P23,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P24,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.09584293930340994,0.008189788840981212,0.03076223683163173,12 nodes with no coupling edges
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.09584293930340994,-0.0005121688819219664,0.020329296405876277,primary Luke/D12RG normalized readout candidate
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.09584293930340994,-0.005886032624834715,0.020666787216092504,"C12(1,2) with all directed arrows reversed"
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.09584293930340994,-0.0006825706473938889,0.027779490702754546,degree-matched C12 side-correspondence-broken control
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.09584293930340994,-0.006847244219875305,0.024643906578659443,C12 capacity-preserving target-shuffled control
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.09584293930340994,-0.016827153226129436,0.02882726626945462,"C10(1,2) neighbouring-cycle control"
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.09584293930340994,-0.006188438115111626,0.044287345191566393,"C11(1,2) neighbouring-cycle control"
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.09584293930340994,0.005770652807468526,0.028868432600764007,"C13(1,2) neighbouring-cycle control"
P25,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.09584293930340994,-0.010734684150315253,0.028996609572010505,"C14(1,2) neighbouring-cycle control"
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P26,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,4,0.14861798637206824,-0.0051166449964963785,0.044615181521689556,12 nodes with no coupling edges
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,4,0.14861798637206824,0.011270583666934461,0.02872008036615179,primary Luke/D12RG normalized readout candidate
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,4,0.14861798637206824,0.010722158887478163,0.025924037431959916,"C12(1,2) with all directed arrows reversed"
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,4,0.14861798637206824,0.00681020780408742,0.01858076818514201,degree-matched C12 side-correspondence-broken control
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,4,0.14861798637206824,-0.009115662923597551,0.041166071549402244,C12 capacity-preserving target-shuffled control
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,4,0.14861798637206824,0.00864808079296807,0.027358139094291883,"C10(1,2) neighbouring-cycle control"
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,4,0.14861798637206824,-0.0019378936307619242,0.020649963180332583,"C11(1,2) neighbouring-cycle control"
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,4,0.14861798637206824,0.004899392209742312,0.032522098322182544,"C13(1,2) neighbouring-cycle control"
P3,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,4,0.14861798637206824,0.01011524281616505,0.0329822011275806,"C14(1,2) neighbouring-cycle control"
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P4,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P5,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P6,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P8,quantile,0.9,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P9,quantile,0.9,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P1,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c10,10,40,1,0.1,,,"C10(1,2) neighbouring-cycle control"
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c11,11,44,1,0.1,,,"C11(1,2) neighbouring-cycle control"
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c13,13,52,1,0.1,,,"C13(1,2) neighbouring-cycle control"
P10,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c14,14,56,1,0.1,,,"C14(1,2) neighbouring-cycle control"
P11,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,1,0.1,,,12 nodes with no coupling edges
P11,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_1_2,12,48,1,0.1,,,primary Luke/D12RG normalized readout candidate
P11,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_reversed,12,48,1,0.1,,,"C12(1,2) with all directed arrows reversed"
P11,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_side_broken,12,48,1,0.1,,,degree-matched C12 side-correspondence-broken control
P11,fixed_top_k,1.0,diagnostic_only,receiver_standpoint_magnitude_c,c12_shuffled,12,48,1,0.1,,,C12 capacity-preserving target-shuffled control
