mode,weight_endpoint,readout,control_kind,mean_relative_to_sisic,mean_sisic_to_relative,mean_readout_asymmetry,mean_abs_readout_asymmetry,p_asymmetry_two_sided,dominant_direction,n_events
linear_c_state,gmr72_bridge_composite,si_projection_reception,random_intersection,-0.5005988827340215,-0.4931208725482642,0.007478010185757379,0.42192890316687587,0.9170165966806638,SI_SIC_to_Relative,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,balanced_intersection,-0.5375568982549206,-0.5522710780649167,-0.01471417980999616,0.3319716517984686,0.7972405518896221,Relative_to_SI_SIC,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,performance_matched_intersection,-0.5382488633837166,-0.5566757566803575,-0.018426893296640916,0.28630169436322567,0.6858628274345131,Relative_to_SI_SIC,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,shuffled_c_intersection,-0.5418334977815519,-0.5637265723280326,-0.021893074546480675,0.32514156635546526,0.6782643471305739,Relative_to_SI_SIC,89
linear_c_state,gmr72_bridge_composite,si_projection_reception,phase_rotated_intersection,-0.5460564553693981,-0.5595988223583777,-0.013542366988979586,0.31751037719775066,0.7992401519696061,Relative_to_SI_SIC,89
combined_c_fes_gmr72,z_reward,sic_signature_binary,true_intersection,-0.291600354588084,-0.26544369497872145,0.026156659609362563,0.15355128951691438,0.38032393521295743,SI_SIC_to_Relative,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,random_intersection,-0.2829985557103765,-0.24704303716468531,0.03595551854569121,0.1439872966130531,0.21315736852629474,SI_SIC_to_Relative,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.17096580683863227,SI_SIC_to_Relative,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,performance_matched_intersection,-0.2916579352171512,-0.2819561097459032,0.00970182547124805,0.13839136833919352,0.7374525094981004,SI_SIC_to_Relative,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,shuffled_c_intersection,-0.29210835863518975,-0.24207355541959827,0.05003480321559149,0.15012721401985915,0.09838032393521295,SI_SIC_to_Relative,101
combined_c_fes_gmr72,z_reward,sic_signature_binary,phase_rotated_intersection,-0.28061674850229945,-0.23175620216504259,0.04886054633725694,0.12460119329843806,0.05078984203159368,SI_SIC_to_Relative,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,true_intersection,-0.2928776915131394,-0.266733524870101,0.026144166643038435,0.15646243351530695,0.3685262947410518,SI_SIC_to_Relative,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,random_intersection,-0.2829985557103765,-0.24704303716468531,0.03595551854569121,0.1439872966130531,0.21835632873425315,SI_SIC_to_Relative,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16316736652669467,SI_SIC_to_Relative,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,performance_matched_intersection,-0.2937024938594154,-0.28261699683028724,0.011085497029128089,0.15411552287429023,0.7274545090981803,SI_SIC_to_Relative,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,shuffled_c_intersection,-0.2904936818148399,-0.23856538307235847,0.05192829874248141,0.15440175008756227,0.09878024395120975,SI_SIC_to_Relative,101
combined_c_fes_gmr72,rank_reward,sic_signature_binary,phase_rotated_intersection,-0.2808116812398854,-0.23147699871165325,0.04933468252823217,0.12609579357543044,0.04899020195960808,SI_SIC_to_Relative,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,true_intersection,-0.292552035331186,-0.26771202307159986,0.024840012259586184,0.1471853229666195,0.36272745450909816,SI_SIC_to_Relative,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,random_intersection,-0.2829985557103765,-0.24704303716468531,0.03595551854569121,0.1439872966130531,0.21415716856628675,SI_SIC_to_Relative,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.15596880623875226,SI_SIC_to_Relative,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,performance_matched_intersection,-0.2868763507730016,-0.2616536689228469,0.025222681850154652,0.10622754728146083,0.2439512097580484,SI_SIC_to_Relative,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,shuffled_c_intersection,-0.2915246104011886,-0.2457328210921252,0.04579178930906346,0.14019845605333886,0.10777844431113777,SI_SIC_to_Relative,101
combined_c_fes_gmr72,gmr72_bridge_composite,sic_signature_binary,phase_rotated_intersection,-0.28172671517110365,-0.23058158151999433,0.05114513365110923,0.13845870595751264,0.047390521895620874,SI_SIC_to_Relative,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,true_intersection,-0.2822226968472945,-0.22152607342278965,0.06069662342450492,0.17004619127493245,0.08238352329534093,SI_SIC_to_Relative,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,random_intersection,-0.2783780248406223,-0.21226935667473668,0.06610866816588572,0.1761775762825796,0.09318136372725455,SI_SIC_to_Relative,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16556688662267546,SI_SIC_to_Relative,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,performance_matched_intersection,-0.2916579352171512,-0.2819561097459032,0.00970182547124805,0.13839136833919352,0.7314537092581483,SI_SIC_to_Relative,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,shuffled_c_intersection,-0.28080624540636845,-0.23591807539603776,0.04488817001033076,0.15914981918760374,0.17096580683863227,SI_SIC_to_Relative,101
gmr72_phase_conditioned,z_reward,sic_signature_binary,phase_rotated_intersection,-0.2817174364691189,-0.25802150417061953,0.023695932298499388,0.10168669441158282,0.26034793041391724,SI_SIC_to_Relative,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,true_intersection,-0.28027712880459477,-0.2202173908271108,0.060059737977483964,0.17030146426387097,0.08938212357528494,SI_SIC_to_Relative,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,random_intersection,-0.2783780248406223,-0.21226935667473668,0.06610866816588572,0.1761775762825796,0.09218156368726255,SI_SIC_to_Relative,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16656668666266747,SI_SIC_to_Relative,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,performance_matched_intersection,-0.2937024938594154,-0.28261699683028724,0.011085497029128089,0.15411552287429023,0.7216556688662268,SI_SIC_to_Relative,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,shuffled_c_intersection,-0.2806987953072768,-0.23884968491597555,0.0418491103913013,0.1618340731339362,0.1911617676464707,SI_SIC_to_Relative,101
gmr72_phase_conditioned,rank_reward,sic_signature_binary,phase_rotated_intersection,-0.28280199264838857,-0.26346272791946346,0.01933926472892512,0.09725332520896167,0.3123375324935013,SI_SIC_to_Relative,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,true_intersection,-0.2877082987232599,-0.2462172445338486,0.04149105418941117,0.14135409368078394,0.14497100579884023,SI_SIC_to_Relative,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,random_intersection,-0.2783780248406223,-0.21226935667473668,0.06610866816588572,0.1761775762825796,0.09438112377524495,SI_SIC_to_Relative,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16956608678264348,SI_SIC_to_Relative,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,performance_matched_intersection,-0.2868763507730016,-0.2616536689228469,0.025222681850154652,0.10622754728146083,0.2505498900219956,SI_SIC_to_Relative,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,shuffled_c_intersection,-0.28605562301315873,-0.2502385234690422,0.0358170995441165,0.14052452337589652,0.19616076784643072,SI_SIC_to_Relative,101
gmr72_phase_conditioned,gmr72_bridge_composite,sic_signature_binary,phase_rotated_intersection,-0.28427571480894026,-0.24597530469519088,0.038300410113749385,0.11652375819249632,0.09098180363927215,SI_SIC_to_Relative,101
fes_string_conditioned,z_reward,sic_signature_binary,true_intersection,-0.28803262277210767,-0.24689004491241548,0.04114257785969216,0.1335845325916532,0.1315736852629474,SI_SIC_to_Relative,101
fes_string_conditioned,z_reward,sic_signature_binary,random_intersection,-0.29137013324528294,-0.23959549959632026,0.05177463364896268,0.1569788207055956,0.1865626874625075,SI_SIC_to_Relative,101
fes_string_conditioned,z_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16796640671865626,SI_SIC_to_Relative,101
fes_string_conditioned,z_reward,sic_signature_binary,performance_matched_intersection,-0.2916579352171512,-0.2819561097459032,0.00970182547124805,0.13839136833919352,0.7220555888822235,SI_SIC_to_Relative,101
fes_string_conditioned,z_reward,sic_signature_binary,shuffled_c_intersection,-0.28726618361329553,-0.24459240536806706,0.042673778245228486,0.152763942958337,0.16556688662267546,SI_SIC_to_Relative,101
fes_string_conditioned,z_reward,sic_signature_binary,phase_rotated_intersection,-0.2891169592174086,-0.25920933966516785,0.029907619552240746,0.12693651416456275,0.23595280943811237,SI_SIC_to_Relative,101
fes_string_conditioned,rank_reward,sic_signature_binary,true_intersection,-0.28917447280615327,-0.2527989032516508,0.036375569554502545,0.1291767395713692,0.14117176564687062,SI_SIC_to_Relative,101
fes_string_conditioned,rank_reward,sic_signature_binary,random_intersection,-0.29137013324528294,-0.23959549959632026,0.05177463364896268,0.1569788207055956,0.19376124775044992,SI_SIC_to_Relative,101
fes_string_conditioned,rank_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16516696660667868,SI_SIC_to_Relative,101
fes_string_conditioned,rank_reward,sic_signature_binary,performance_matched_intersection,-0.2937024938594154,-0.28261699683028724,0.011085497029128089,0.15411552287429023,0.7178564287142571,SI_SIC_to_Relative,101
fes_string_conditioned,rank_reward,sic_signature_binary,shuffled_c_intersection,-0.2882003944257063,-0.2471537446175614,0.041046649808144986,0.1448568602688293,0.14377124575084982,SI_SIC_to_Relative,101
fes_string_conditioned,rank_reward,sic_signature_binary,phase_rotated_intersection,-0.2891479022095909,-0.25873149966376785,0.030416402545823035,0.1278127577815369,0.21255748850229955,SI_SIC_to_Relative,101
fes_string_conditioned,gmr72_bridge_composite,sic_signature_binary,true_intersection,-0.2886066128156512,-0.2513255973543361,0.03728101546131503,0.13025126022178804,0.14297140571885622,SI_SIC_to_Relative,101
fes_string_conditioned,gmr72_bridge_composite,sic_signature_binary,random_intersection,-0.29137013324528294,-0.23959549959632026,0.05177463364896268,0.1569788207055956,0.1879624075184963,SI_SIC_to_Relative,101
fes_string_conditioned,gmr72_bridge_composite,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.17236552689462106,SI_SIC_to_Relative,101
fes_string_conditioned,gmr72_bridge_composite,sic_signature_binary,performance_matched_intersection,-0.2868763507730016,-0.2616536689228469,0.025222681850154652,0.10622754728146083,0.24675064987002598,SI_SIC_to_Relative,101
fes_string_conditioned,gmr72_bridge_composite,sic_signature_binary,shuffled_c_intersection,-0.288434147531064,-0.250518336522756,0.03791581100830798,0.13631133490042963,0.15176964607078583,SI_SIC_to_Relative,101
fes_string_conditioned,gmr72_bridge_composite,sic_signature_binary,phase_rotated_intersection,-0.287739473299141,-0.2511763815540326,0.0365630917451084,0.1295073409356067,0.14737052589482103,SI_SIC_to_Relative,101
linear_c_state,z_reward,sic_signature_binary,true_intersection,-0.2817256281545726,-0.21913044934902987,0.06259517880554279,0.16724644821315057,0.06818636272745451,SI_SIC_to_Relative,101
linear_c_state,z_reward,sic_signature_binary,random_intersection,-0.2783780248406223,-0.21226935667473668,0.06610866816588572,0.1761775762825796,0.09738052389522095,SI_SIC_to_Relative,101
linear_c_state,z_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16376724655068986,SI_SIC_to_Relative,101
linear_c_state,z_reward,sic_signature_binary,performance_matched_intersection,-0.2916579352171512,-0.2819561097459032,0.00970182547124805,0.13839136833919352,0.7328534293141372,SI_SIC_to_Relative,101
linear_c_state,z_reward,sic_signature_binary,shuffled_c_intersection,-0.2804705702159569,-0.23090580203529906,0.04956476818065776,0.16284040190690494,0.15276944611077783,SI_SIC_to_Relative,101
linear_c_state,z_reward,sic_signature_binary,phase_rotated_intersection,-0.2823829934314962,-0.2641680293474421,0.018214964084054118,0.10424326074293669,0.38132373525294944,SI_SIC_to_Relative,101
linear_c_state,rank_reward,sic_signature_binary,true_intersection,-0.2798968434081833,-0.21787696610123045,0.06201987730695286,0.1672174404777689,0.0649870025994801,SI_SIC_to_Relative,101
linear_c_state,rank_reward,sic_signature_binary,random_intersection,-0.2783780248406223,-0.21226935667473668,0.06610866816588572,0.1761775762825796,0.09178164367126575,SI_SIC_to_Relative,101
linear_c_state,rank_reward,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.16676664667066587,SI_SIC_to_Relative,101
linear_c_state,rank_reward,sic_signature_binary,performance_matched_intersection,-0.2937024938594154,-0.28261699683028724,0.011085497029128089,0.15411552287429023,0.7240551889622076,SI_SIC_to_Relative,101
linear_c_state,rank_reward,sic_signature_binary,shuffled_c_intersection,-0.2804205608177473,-0.2336585581100263,0.04676200270772102,0.1657940415364894,0.16816636672665466,SI_SIC_to_Relative,101
linear_c_state,rank_reward,sic_signature_binary,phase_rotated_intersection,-0.28352912500840016,-0.2698385307607293,0.013690594247670823,0.09930072704949713,0.48150369926014797,SI_SIC_to_Relative,101
linear_c_state,gmr72_bridge_composite,sic_signature_binary,true_intersection,-0.2873777589014782,-0.24291274232153293,0.04446501657994524,0.13525104584844463,0.10017996400719856,SI_SIC_to_Relative,101
linear_c_state,gmr72_bridge_composite,sic_signature_binary,random_intersection,-0.2783780248406223,-0.21226935667473668,0.06610866816588572,0.1761775762825796,0.09338132373525294,SI_SIC_to_Relative,101
linear_c_state,gmr72_bridge_composite,sic_signature_binary,balanced_intersection,-0.28859213283059687,-0.2526814795933015,0.035910653237295455,0.1335639486194934,0.17816436712657469,SI_SIC_to_Relative,101
linear_c_state,gmr72_bridge_composite,sic_signature_binary,performance_matched_intersection,-0.2868763507730016,-0.2616536689228469,0.025222681850154652,0.10622754728146083,0.2489502099580084,SI_SIC_to_Relative,101
linear_c_state,gmr72_bridge_composite,sic_signature_binary,shuffled_c_intersection,-0.28607748351567625,-0.2446658201350118,0.04141166338066444,0.14333980486603942,0.15576884623075385,SI_SIC_to_Relative,101
linear_c_state,gmr72_bridge_composite,sic_signature_binary,phase_rotated_intersection,-0.2853646912028951,-0.25370228435304515,0.03166240684984998,0.117843717082073,0.16896620675864826,SI_SIC_to_Relative,101
combined_c_fes_gmr72,z_reward,mq_decohered_reference,true_intersection,-0.6001135813926154,-0.588717935500972,0.011395645891643299,0.36288960083289756,0.6486702659468107,SI_SIC_to_Relative,502
combined_c_fes_gmr72,z_reward,mq_decohered_reference,random_intersection,-0.6037166702371994,-0.5923998111173949,0.0113168591198045,0.4163942636025697,0.6878624275144971,SI_SIC_to_Relative,502
combined_c_fes_gmr72,z_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8970205958808238,SI_SIC_to_Relative,502
combined_c_fes_gmr72,z_reward,mq_decohered_reference,performance_matched_intersection,-0.600968950624274,-0.6066380101912379,-0.0056690595669638974,0.32870643926847276,0.78624275144971,Relative_to_SI_SIC,502
combined_c_fes_gmr72,z_reward,mq_decohered_reference,shuffled_c_intersection,-0.5972785667297318,-0.5847552803077881,0.01252328642194378,0.34535645928041087,0.5846830633873226,SI_SIC_to_Relative,502
combined_c_fes_gmr72,z_reward,mq_decohered_reference,phase_rotated_intersection,-0.5868659204973762,-0.5858623592437803,0.0010035612535958932,0.33022625405820805,0.9606078784243152,SI_SIC_to_Relative,502
combined_c_fes_gmr72,rank_reward,mq_decohered_reference,true_intersection,-0.5984259105464843,-0.5859320609101266,0.012493849636357652,0.3638103127979078,0.6240751849630074,SI_SIC_to_Relative,502
combined_c_fes_gmr72,rank_reward,mq_decohered_reference,random_intersection,-0.6037166702371994,-0.5923998111173949,0.0113168591198045,0.4163942636025697,0.6832633473305338,SI_SIC_to_Relative,502
combined_c_fes_gmr72,rank_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8990201959608078,SI_SIC_to_Relative,502
combined_c_fes_gmr72,rank_reward,mq_decohered_reference,performance_matched_intersection,-0.5984649284317743,-0.5979618258835082,0.0005031025482661468,0.34427942480336665,0.9826034793041392,SI_SIC_to_Relative,502
combined_c_fes_gmr72,rank_reward,mq_decohered_reference,shuffled_c_intersection,-0.5987063031379085,-0.5862118196305247,0.012494483507383764,0.34863932395083647,0.5816836632673466,SI_SIC_to_Relative,502
combined_c_fes_gmr72,rank_reward,mq_decohered_reference,phase_rotated_intersection,-0.5900740373654535,-0.5901096900147335,-3.5652649280057565e-05,0.32830171782832884,0.9984003199360127,Relative_to_SI_SIC,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered_reference,true_intersection,-0.5973632121535859,-0.6011184023315072,-0.00375519017792118,0.3614137760971255,0.8784243151369726,Relative_to_SI_SIC,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered_reference,random_intersection,-0.6037166702371994,-0.5923998111173949,0.0113168591198045,0.4163942636025697,0.6914617076584683,SI_SIC_to_Relative,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8990201959608078,SI_SIC_to_Relative,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered_reference,performance_matched_intersection,-0.6004229468280803,-0.6092055710264552,-0.00878262419837482,0.2957779153079284,0.6380723855228955,Relative_to_SI_SIC,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered_reference,shuffled_c_intersection,-0.5978670332183702,-0.594278702697848,0.003588330520522119,0.34865844911465427,0.8778244351129774,SI_SIC_to_Relative,502
combined_c_fes_gmr72,gmr72_bridge_composite,mq_decohered_reference,phase_rotated_intersection,-0.5863966008177801,-0.5834187884226001,0.0029778123951800907,0.3507946472992067,0.9022195560887822,SI_SIC_to_Relative,502
gmr72_phase_conditioned,z_reward,mq_decohered_reference,true_intersection,-0.6139948531630104,-0.5842110613751539,0.029783791787856454,0.39823625462315615,0.2601479704059188,SI_SIC_to_Relative,502
gmr72_phase_conditioned,z_reward,mq_decohered_reference,random_intersection,-0.5862831626394025,-0.6091969531023355,-0.022913790462932886,0.40082106164713927,0.40111977604479104,Relative_to_SI_SIC,502
gmr72_phase_conditioned,z_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8992201559688062,SI_SIC_to_Relative,502
gmr72_phase_conditioned,z_reward,mq_decohered_reference,performance_matched_intersection,-0.600968950624274,-0.6066380101912379,-0.0056690595669638974,0.32870643926847276,0.7856428714257149,Relative_to_SI_SIC,502
gmr72_phase_conditioned,z_reward,mq_decohered_reference,shuffled_c_intersection,-0.603668506094933,-0.6040812156438375,-0.00041270954890446776,0.36574950995695144,0.9864027194561088,Relative_to_SI_SIC,502
gmr72_phase_conditioned,z_reward,mq_decohered_reference,phase_rotated_intersection,-0.6139325686558924,-0.588845813700746,0.02508675495514633,0.3124693048022096,0.22375524895020996,SI_SIC_to_Relative,502
gmr72_phase_conditioned,rank_reward,mq_decohered_reference,true_intersection,-0.6114801127393004,-0.5807593853653586,0.030720727373941888,0.3939371190570453,0.2349530093981204,SI_SIC_to_Relative,502
gmr72_phase_conditioned,rank_reward,mq_decohered_reference,random_intersection,-0.5862831626394025,-0.6091969531023355,-0.022913790462932886,0.40082106164713927,0.40151969606078786,Relative_to_SI_SIC,502
gmr72_phase_conditioned,rank_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8934213157368527,SI_SIC_to_Relative,502
gmr72_phase_conditioned,rank_reward,mq_decohered_reference,performance_matched_intersection,-0.5984649284317743,-0.5979618258835082,0.0005031025482661468,0.34427942480336665,0.9844031193761248,SI_SIC_to_Relative,502
gmr72_phase_conditioned,rank_reward,mq_decohered_reference,shuffled_c_intersection,-0.6015919159191364,-0.5986020265847993,0.002989889334337125,0.36472788285482827,0.9052189562087583,SI_SIC_to_Relative,502
gmr72_phase_conditioned,rank_reward,mq_decohered_reference,phase_rotated_intersection,-0.6171481202135242,-0.6017786629730848,0.015369457240439503,0.3053318969492827,0.4377124575084983,SI_SIC_to_Relative,502
gmr72_phase_conditioned,gmr72_bridge_composite,mq_decohered_reference,true_intersection,-0.607097926897063,-0.597888661270781,0.009209265626282015,0.35724058973231837,0.6940611877624475,SI_SIC_to_Relative,502
gmr72_phase_conditioned,gmr72_bridge_composite,mq_decohered_reference,random_intersection,-0.5862831626394025,-0.6091969531023355,-0.022913790462932886,0.40082106164713927,0.38912217556488704,Relative_to_SI_SIC,502
gmr72_phase_conditioned,gmr72_bridge_composite,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8904219156168767,SI_SIC_to_Relative,502
gmr72_phase_conditioned,gmr72_bridge_composite,mq_decohered_reference,performance_matched_intersection,-0.6004229468280803,-0.6092055710264552,-0.00878262419837482,0.2957779153079284,0.6430713857228554,Relative_to_SI_SIC,502
gmr72_phase_conditioned,gmr72_bridge_composite,mq_decohered_reference,shuffled_c_intersection,-0.6056875393094725,-0.6073905255654654,-0.0017029862559929223,0.3435638092642908,0.9362127574485103,Relative_to_SI_SIC,502
gmr72_phase_conditioned,gmr72_bridge_composite,mq_decohered_reference,phase_rotated_intersection,-0.6033527704420423,-0.5872241147748657,0.01612865566717656,0.34017972807606994,0.4537092581483703,SI_SIC_to_Relative,502
fes_string_conditioned,z_reward,mq_decohered_reference,true_intersection,-0.590891565363821,-0.5933002125409961,-0.002408647177174986,0.3521155188766441,0.9236152769446111,Relative_to_SI_SIC,502
fes_string_conditioned,z_reward,mq_decohered_reference,random_intersection,-0.6019420359263065,-0.5820322033112295,0.019909832615076967,0.43088185465436035,0.4887022595480904,SI_SIC_to_Relative,502
fes_string_conditioned,z_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.9000199960007998,SI_SIC_to_Relative,502
fes_string_conditioned,z_reward,mq_decohered_reference,performance_matched_intersection,-0.600968950624274,-0.6066380101912379,-0.0056690595669638974,0.32870643926847276,0.7916416716656669,Relative_to_SI_SIC,502
fes_string_conditioned,z_reward,mq_decohered_reference,shuffled_c_intersection,-0.6048507470179366,-0.6029937663058084,0.0018569807121282932,0.355711644253718,0.9404119176164767,SI_SIC_to_Relative,502
fes_string_conditioned,z_reward,mq_decohered_reference,phase_rotated_intersection,-0.5887730041380537,-0.595246364598345,-0.00647336046029142,0.33048471679804503,0.763247350529894,Relative_to_SI_SIC,502
fes_string_conditioned,rank_reward,mq_decohered_reference,true_intersection,-0.5884795695813253,-0.591878698209249,-0.0033991286279235525,0.34673621374005065,0.875624875024995,Relative_to_SI_SIC,502
fes_string_conditioned,rank_reward,mq_decohered_reference,random_intersection,-0.6019420359263065,-0.5820322033112295,0.019909832615076967,0.43088185465436035,0.4903019396120776,SI_SIC_to_Relative,502
fes_string_conditioned,rank_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8932213557288542,SI_SIC_to_Relative,502
fes_string_conditioned,rank_reward,mq_decohered_reference,performance_matched_intersection,-0.5984649284317743,-0.5979618258835082,0.0005031025482661468,0.34427942480336665,0.9824035192961408,SI_SIC_to_Relative,502
fes_string_conditioned,rank_reward,mq_decohered_reference,shuffled_c_intersection,-0.6013703572203073,-0.5987510569913929,0.0026193002289143824,0.34802105210519935,0.9108178364327134,SI_SIC_to_Relative,502
fes_string_conditioned,rank_reward,mq_decohered_reference,phase_rotated_intersection,-0.5890105267116945,-0.5956753310618047,-0.00666480435011014,0.3268885298704319,0.7460507898420315,Relative_to_SI_SIC,502
fes_string_conditioned,gmr72_bridge_composite,mq_decohered_reference,true_intersection,-0.5967213095489785,-0.5960636621072167,0.0006576474417617724,0.33524980032698726,0.9744051189762047,SI_SIC_to_Relative,502
fes_string_conditioned,gmr72_bridge_composite,mq_decohered_reference,random_intersection,-0.6019420359263065,-0.5820322033112295,0.019909832615076967,0.43088185465436035,0.4943011397720456,SI_SIC_to_Relative,502
fes_string_conditioned,gmr72_bridge_composite,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8956208758248351,SI_SIC_to_Relative,502
fes_string_conditioned,gmr72_bridge_composite,mq_decohered_reference,performance_matched_intersection,-0.6004229468280803,-0.6092055710264552,-0.00878262419837482,0.2957779153079284,0.649870025994801,Relative_to_SI_SIC,502
fes_string_conditioned,gmr72_bridge_composite,mq_decohered_reference,shuffled_c_intersection,-0.6027047124571389,-0.6005901867283242,0.0021145257288146136,0.33712243730440994,0.9272145570885822,SI_SIC_to_Relative,502
fes_string_conditioned,gmr72_bridge_composite,mq_decohered_reference,phase_rotated_intersection,-0.5955170567500968,-0.5972998712811042,-0.0017828145310074843,0.34189859942050865,0.935612877424515,Relative_to_SI_SIC,502
linear_c_state,z_reward,mq_decohered_reference,true_intersection,-0.6148881943568264,-0.5840328822338879,0.030855312122938326,0.3877244961498023,0.23135372925414918,SI_SIC_to_Relative,502
linear_c_state,z_reward,mq_decohered_reference,random_intersection,-0.5862831626394025,-0.6091969531023355,-0.022913790462932886,0.40082106164713927,0.39732053589282146,Relative_to_SI_SIC,502
linear_c_state,z_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8952209558088382,SI_SIC_to_Relative,502
linear_c_state,z_reward,mq_decohered_reference,performance_matched_intersection,-0.600968950624274,-0.6066380101912379,-0.0056690595669638974,0.32870643926847276,0.7962407518496301,Relative_to_SI_SIC,502
linear_c_state,z_reward,mq_decohered_reference,shuffled_c_intersection,-0.5980471832935892,-0.5965821482733681,0.001465035020221149,0.35669500563489304,0.9498100379924015,SI_SIC_to_Relative,502
linear_c_state,z_reward,mq_decohered_reference,phase_rotated_intersection,-0.6165931315582089,-0.596421432700923,0.02017169885728589,0.3128259172792847,0.34073185362927416,SI_SIC_to_Relative,502
linear_c_state,rank_reward,mq_decohered_reference,true_intersection,-0.6125917763377053,-0.5808550011321209,0.03173677520558435,0.38392194230533505,0.20535892821435714,SI_SIC_to_Relative,502
linear_c_state,rank_reward,mq_decohered_reference,random_intersection,-0.5862831626394025,-0.6091969531023355,-0.022913790462932886,0.40082106164713927,0.395120975804839,Relative_to_SI_SIC,502
linear_c_state,rank_reward,mq_decohered_reference,balanced_intersection,-0.6008569932588178,-0.5980145023798232,0.0028424908789946774,0.3408707798416677,0.8970205958808238,SI_SIC_to_Relative,502
