event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,31.0,-0.23326894000397444,0.19982226288023405,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,34.0,0.011777427959294685,0.22749197269601243,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,45.0,0.09615312141834101,0.23844965598433954,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,48.0,0.2562349758620627,0.18059645582051,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,51.0,0.5096539931101196,0.18824943294086993,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,75.0,-0.44784679405426286,0.14198153990520437,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,90.0,-0.23995185697439442,0.1695423216005846,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,95.0,-0.21491872863970507,0.14267991770532007,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,98.0,0.20997664632350868,0.1388892149026475,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,102.0,0.6876345244169082,0.13712892752425213,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,104.0,0.4245078722285272,0.1519939306338561,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,106.0,-0.17290190971509817,0.18581931691390766,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,111.0,-0.6755505205793817,0.2106615328571316,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,118.0,0.4095640052400429,0.1428303629622181,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,121.0,1.7549273203698599,0.22459792408652604,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,127.0,1.7197291868525586,0.2098638932362746,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,130.0,1.403840147830408,0.22754199164197775,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,134.0,1.1284791424238674,0.19410891704920863,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,137.0,0.822771186944046,0.2276742224856877,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,141.0,0.18280965678937108,0.25808637079267754,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,182.0,-0.029979228945278477,0.2826128993452385,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,187.0,0.46707326149681405,0.2613670286653033,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,197.0,-0.12784396324216002,0.25492866773170314,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,239.0,-0.18135836594265575,0.17106318183987415,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,242.0,-0.3955599980863902,0.2000763460897603,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,245.0,-1.6176245759771408,0.026499031623834553,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,262.0,0.6707133935268546,0.2050631965369817,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,266.0,0.879848135455725,0.19598038424792633,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,271.0,0.5340305938665686,0.1823809677882907,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,273.0,0.21704935118338667,0.12742300344410498,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,275.0,-0.02814686217764839,0.11938899018687536,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,278.0,-0.6569828645942548,0.11050936417830175,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,292.0,-1.116617093083375,0.23636835507144408,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,300.0,-0.24181350950012276,0.2064435077851798,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,302.0,-0.05190061053691989,0.160377608252521,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,322.0,0.8392114823542636,0.1261205822798171,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,330.0,3.9613718295108713,0.21142585322632754,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,336.0,3.588655845185402,0.14228446552879168,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,355.0,-1.0798267104534287,0.25369623360701654,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,359.0,-0.31285931099647857,0.24270349683383344,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,363.0,0.2459817511618152,0.3006668694260863,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,365.0,0.3893666183954536,0.2673085280418834,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,370.0,0.6667096238500507,0.18070486350309342,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,402.0,-0.7248545270256794,0.26050462974592997,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,405.0,-0.6835771187464168,1.0,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P13,408.0,-0.6076713485241783,1.0,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,0.0,-0.050372262515350874,0.27171015601106313,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,16.0,0.5347596798684672,0.10981888984371764,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,31.0,0.615884006350905,0.12855474490546778,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,34.0,0.6003365986584089,0.13600476677960394,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,62.0,1.4436327138746068,0.1344934240499784,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,65.0,1.1999967600335744,0.42479279146407245,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,91.0,0.3441831461204582,0.16119953750293672,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,126.0,-0.5121388515866518,0.11194845666669669,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,129.0,-0.5046784692302726,0.17402279571563534,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,145.0,-0.9578564199130151,0.23731353399239347,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,172.0,-0.5128761972885424,0.23514134910228587,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,179.0,-1.0028437356305502,0.23885934835264463,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,181.0,-0.8513972623345619,0.1917847365375045,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,188.0,0.48719006316387736,0.2143440810607763,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,195.0,0.9770921141267388,0.26215494705681613,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,199.0,1.1838673772135038,0.2471035832620376,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,201.0,0.8832791779233387,0.23908001356930964,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,206.0,-0.47391040066345747,0.23270628640981436,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,210.0,-0.9645110248190667,0.25074151263751676,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,212.0,-1.0418259159129528,0.27151231770868767,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,214.0,-1.0264787896572345,0.2509981628437441,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,233.0,-0.3957987365868792,0.18504880299655246,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,240.0,-0.6904407189081344,0.21737126071639357,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,264.0,0.17530306493044956,0.15627390058564786,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,270.0,-0.2320596530878954,0.20203588911457718,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,275.0,-0.3238366630398389,0.2631726591239871,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,278.0,0.16445224895508584,0.29018532622359533,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,281.0,0.4050843857283284,0.32800688330291133,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,284.0,0.04332281189075381,0.2546966199995862,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,287.0,-0.5218596326443592,0.23572070901968278,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,291.0,-0.6457190426117508,0.23529047700460334,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,299.0,0.5030953127014344,0.1966009472345677,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,305.0,-0.45577474480835056,0.15954437606161287,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,308.0,-0.671236304888477,0.19338108460690104,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,311.0,-0.5367277649440078,0.2287089645828042,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,314.0,-0.047751700078054626,0.23977973069258005,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,335.0,0.10993879419720914,0.10578551031475823,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,343.0,1.7123597978546203,0.2988984846289134,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,345.0,2.008902495001129,0.32163272276128807,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,350.0,2.283321425731847,0.15529969617858552,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,352.0,2.032445072460536,0.12688733583862669,density-only C kernel local TFC maxima
b55_density_only_gate,density_control,test_Stage_B5_5_triadic_constraint_audit,P14,354.0,1.7446703611075405,0.08943227377901712,density-only C kernel local TFC maxima
