event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b54u_leading_window_r1,one_sided_window,59,degree-matched directed random graph,12,48,0.014966763567551633,0.0006293434776722958,0.8067518720522825,0.6772534539587519
b54u_leading_window_r2,one_sided_window,0,degree-matched directed random graph,12,48,0.009383511202982552,0.0015147827090568984,0.8163399994834425,0.690411741524874
b54u_leading_window_r2,one_sided_window,1,degree-matched directed random graph,12,48,0.005592301820673756,0.002380184964482614,0.8099621649125764,0.6750591541887494
b54u_leading_window_r2,one_sided_window,2,degree-matched directed random graph,12,48,0.009333475614222602,0.0014913329241148091,0.814887716181769,0.6786944200506254
b54u_leading_window_r2,one_sided_window,3,degree-matched directed random graph,12,48,0.009929749353342626,0.0007925918289726095,0.8097829847435724,0.687201935925356
b54u_leading_window_r2,one_sided_window,4,degree-matched directed random graph,12,48,0.005554591162018628,0.001332676589772499,0.8092777659855862,0.671783872563641
b54u_leading_window_r2,one_sided_window,5,degree-matched directed random graph,12,48,0.007220053578157963,0.0016725577507677057,0.8141064182299579,0.6815868216439737
b54u_leading_window_r2,one_sided_window,6,degree-matched directed random graph,12,48,0.006938489642092648,0.0008703367552188284,0.8070717149303266,0.6752174727831367
b54u_leading_window_r2,one_sided_window,7,degree-matched directed random graph,12,48,0.004332918600641231,0.0019979163530744522,0.795502675674118,0.6567062437685393
b54u_leading_window_r2,one_sided_window,8,degree-matched directed random graph,12,48,0.008092456142747801,0.001110448154833777,0.8108211826308306,0.6779907730885886
b54u_leading_window_r2,one_sided_window,9,degree-matched directed random graph,12,48,0.0064008001385113785,0.0018942716630598406,0.810344515871631,0.6806826739232864
b54u_leading_window_r2,one_sided_window,10,degree-matched directed random graph,12,48,0.006835209904094957,0.0008602131989741518,0.8139906192558074,0.6783759087212548
b54u_leading_window_r2,one_sided_window,11,degree-matched directed random graph,12,48,0.008361954147076644,0.001046433482897785,0.819141167345338,0.6861812581364589
