event_class,label,task_idx,phase,strength,event_rule
c_to_ab_standpoint_only,P14,120.0,-0.0215460235450988,1.237110598966142,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P14,210.0,-0.0014434899888829,0.28870428710831697,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P14,271.0,-0.0124146448131234,0.9923294882224576,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P14,320.0,0.5273491264238753,0.534497767273076,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P15,10.0,-0.0626818956465119,0.6845810850132439,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P15,83.0,0.0800340077500219,0.6420034780733116,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P15,122.0,0.1865032352841514,0.39488751710685327,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P15,262.0,4.976144330542942e-05,1.051870210934251,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P15,297.0,-0.1550598226022232,1.1554181077348447,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P15,369.0,-0.1735987290385655,0.45384790595537444,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P16,50.0,0.0364490933404781,0.08311237334039268,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P16,53.0,-0.1054766243174165,0.5420439818737325,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P16,101.0,0.0502723110309077,0.5829960075945005,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P16,220.0,-0.3412909435505243,0.7121384645485044,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P16,244.0,0.0097632602522324,0.562772235059194,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P16,298.0,0.0875035867447697,3.6360848514882647,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P17,145.0,0.0180649929961765,0.21409145689755038,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P17,183.0,-0.0160513421534377,1.0875102588422185,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P17,201.0,0.0614723243208825,0.6284771977436685,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P17,226.0,0.0199916141762651,0.5699205635856653,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P17,241.0,-0.0266239332603878,0.24442213031425536,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P18,12.0,0.0810759508652602,0.3721644776674937,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P18,49.0,-0.3014925677025165,0.5138182249079339,per-label top 0.75 of c_to_ab_standpoint_only
c_to_ab_standpoint_only,P18,175.0,0.363735262382644,0.4892738489026501,per-label top 0.75 of c_to_ab_standpoint_only
