control_level,endpoint,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
o1_lag0_only,z_reward,1,P8,214.0,O1_lag0_AB_raw=q2,-0.4728867348413556,0.47390054578577023,-0.9467872806271258
o1_lag0_only,z_reward,1,P8,220.0,O1_lag0_AB_raw=q2,-0.048079456441686694,0.32658106957871563,-0.37466052602040234
o1_lag0_only,z_reward,1,P8,238.0,O1_lag0_AB_raw=q1,-0.1455366465700973,1.897248201272352,-2.0427848478424493
o1_lag0_only,z_reward,1,P8,272.0,O1_lag0_AB_raw=q2,0.9237793002844124,1.6514079125410852,-0.7276286122566729
o1_lag0_only,z_reward,1,P8,306.0,O1_lag0_AB_raw=q3,0.3993025566801727,-0.14020424349693697,0.5395068001771097
o1_lag0_only,z_reward,1,P8,332.0,O1_lag0_AB_raw=q2,-0.08969553695570133,1.8048478853071002,-1.8945434222628015
o1_lag0_only,z_reward,1,P8,354.0,O1_lag0_AB_raw=q1,0.21087056370281862,1.3651532301482168,-1.1542826664453982
o1_lag0_only,z_reward,1,P8,382.0,O1_lag0_AB_raw=q2,0.11388998785744817,1.2867856369235975,-1.1728956490661493
o1_lag0_only,z_reward,2,P17,42.0,O1_lag0_AB_raw=q2,-0.08983777329586183,0.4628586697182863,-0.5526964430141481
o1_lag0_only,z_reward,2,P17,52.0,O1_lag0_AB_raw=q2,-0.39357435573289073,0.12667872673730002,-0.5202530824701908
o1_lag0_only,z_reward,2,P17,68.0,O1_lag0_AB_raw=q1,0.026401916999249264,1.227825305377189,-1.2014233883779397
o1_lag0_only,z_reward,2,P17,125.0,O1_lag0_AB_raw=q2,-0.16205327044541823,0.6381214962750957,-0.8001747667205139
o1_lag0_only,z_reward,2,P17,145.0,O1_lag0_AB_raw=q1,-0.6602456177274345,-0.8091283517312883,0.14888273400385377
o1_lag0_only,z_reward,2,P17,183.0,O1_lag0_AB_raw=q3,2.436260264744104,2.9888331373126564,-0.5525728725685526
o1_lag0_only,z_reward,2,P17,201.0,O1_lag0_AB_raw=q3,0.9522651040716271,0.7521257036066646,0.20013940046496248
o1_lag0_only,z_reward,2,P17,222.0,O1_lag0_AB_raw=q2,0.09855669008810028,1.8938501344045284,-1.7952934443164281
o1_lag0_only,z_reward,2,P17,226.0,O1_lag0_AB_raw=q3,0.7936237706955135,1.8745587775269552,-1.0809350068314418
o1_lag0_only,z_reward,2,P17,241.0,O1_lag0_AB_raw=q1,-0.42134008545628787,0.2056523175637321,-0.62699240302002
o1_lag0_only,z_reward,2,P17,275.0,O1_lag0_AB_raw=q2,-0.6389158760674754,-0.5135409269034401,-0.12537494916403524
o1_lag0_only,z_reward,2,P17,276.0,O1_lag0_AB_raw=q2,-0.5932514449040428,-0.5135553892636106,-0.07969605564043225
o1_lag0_only,z_reward,2,P17,289.0,O1_lag0_AB_raw=q2,0.10136738394622566,0.42291752509397806,-0.3215501411477524
o1_lag0_only,z_reward,2,P17,305.0,O1_lag0_AB_raw=q2,-0.19901816935448624,0.6274323137237418,-0.826450483078228
o1_lag0_only,z_reward,2,P17,334.0,O1_lag0_AB_raw=q1,-0.32870742946896087,0.015299946741997817,-0.34400737621095867
o1_lag0_only,z_reward,2,P17,342.0,O1_lag0_AB_raw=q1,-0.17008177540961844,0.4379345228246453,-0.6080162982342637
o1_lag0_only,z_reward,2,P17,360.0,O1_lag0_AB_raw=q1,-0.32230673722281855,-0.42585327608939216,0.10354653886657361
o1_lag0_only,z_reward,2,P17,374.0,O1_lag0_AB_raw=q2,-0.7074753373978804,-0.38002793893789144,-0.32744739845998894
o1_lag0_only,z_reward,2,P17,393.0,O1_lag0_AB_raw=q1,0.3251592863283803,1.867463911960756,-1.5423046256323756
o1_lag0_only,z_reward,2,P17,398.0,O1_lag0_AB_raw=q1,0.28076475155548797,0.37481123294781254,-0.09404648139232458
o1_lag0_only,z_reward,2,P22,36.0,O1_lag0_AB_raw=q1,-0.31570465381078394,0.7764638643879016,-1.0921685181986855
o1_lag0_only,z_reward,2,P22,54.0,O1_lag0_AB_raw=q3,0.5469138918315869,0.4769960546618107,0.06991783716977618
o1_lag0_only,z_reward,2,P22,64.0,O1_lag0_AB_raw=q2,-0.5130333914684716,0.1259824214927026,-0.6390158129611743
o1_lag0_only,z_reward,2,P22,84.0,O1_lag0_AB_raw=q3,0.32214059972480397,0.22582356725301442,0.09631703247178955
o1_lag0_only,z_reward,2,P22,117.0,O1_lag0_AB_raw=q3,0.49768047804777815,0.49632271552961926,0.0013577625181588893
o1_lag0_only,z_reward,2,P22,127.0,O1_lag0_AB_raw=q3,0.9362485779450093,-0.04604831735534004,0.9822968953003492
o1_lag0_only,z_reward,2,P22,142.0,O1_lag0_AB_raw=q3,1.8312460163666384,3.253472021839643,-1.4222260054730045
o1_lag0_only,z_reward,2,P22,148.0,O1_lag0_AB_raw=q3,0.49396324555858867,-0.2222849479985189,0.7162481935571076
o1_lag0_only,z_reward,2,P22,160.0,O1_lag0_AB_raw=q3,1.0821552286230551,1.0492703068006384,0.03288492182241676
o1_lag0_only,z_reward,2,P22,179.0,O1_lag0_AB_raw=q3,1.5392557892172336,4.285837456007508,-2.7465816667902745
o1_lag0_only,z_reward,2,P22,215.0,O1_lag0_AB_raw=q2,0.12180410311539523,0.23106565471283844,-0.1092615515974432
o1_lag0_only,z_reward,2,P22,232.0,O1_lag0_AB_raw=q2,-0.02696904649896411,0.5300492206105959,-0.55701826710956
o1_lag0_only,z_reward,2,P22,253.0,O1_lag0_AB_raw=q2,-0.42759609192501785,0.1327458946379291,-0.560341986562947
o1_lag0_only,z_reward,2,P22,273.0,O1_lag0_AB_raw=q2,0.2818436947943512,2.2813785478691058,-1.9995348530747545
o1_lag0_only,z_reward,2,P22,352.0,O1_lag0_AB_raw=q2,-0.20429604697904233,-0.07700359229105475,-0.12729245468798758
o1_lag0_only,z_reward,2,P22,411.0,O1_lag0_AB_raw=missing,0.11996170531001803,0.06228552595208561,0.057676179357932414
o1_lag0_only,z_reward,2,P26,6.0,O1_lag0_AB_raw=q2,-0.13259142518586617,-0.2579086085096559,0.12531718332378974
o1_lag0_only,z_reward,2,P26,66.0,O1_lag0_AB_raw=q3,0.787785071665512,1.4916959734608095,-0.7039109017952975
o1_lag0_only,z_reward,2,P26,96.0,O1_lag0_AB_raw=q1,0.03463800503794251,1.1037072703786326,-1.0690692653406901
o1_lag0_only,z_reward,2,P26,104.0,O1_lag0_AB_raw=q1,0.6330345015304646,3.3817210540845726,-2.748686552554108
o1_lag0_only,z_reward,2,P26,110.0,O1_lag0_AB_raw=q1,0.023831532420853355,1.506276228912227,-1.4824446964913736
o1_lag0_only,z_reward,2,P26,127.0,O1_lag0_AB_raw=q2,0.2550720778600387,1.0400748465759881,-0.7850027687159494
o1_lag0_only,z_reward,2,P26,136.0,O1_lag0_AB_raw=q1,-0.04602796671628683,0.478555270862283,-0.5245832375785698
o1_lag0_only,z_reward,2,P26,159.0,O1_lag0_AB_raw=q3,0.5038193716539339,1.1167420646068646,-0.6129226929529308
o1_lag0_only,z_reward,2,P26,169.0,O1_lag0_AB_raw=q1,0.07296741202722104,0.46942378054896783,-0.3964563685217468
o1_lag0_only,z_reward,2,P26,182.0,O1_lag0_AB_raw=q2,0.1098133421440407,2.112627147228473,-2.002813805084432
o1_lag0_only,z_reward,2,P26,200.0,O1_lag0_AB_raw=q3,0.8887365629925634,0.21442060119227602,0.6743159618002874
o1_lag0_only,z_reward,2,P26,210.0,O1_lag0_AB_raw=q2,0.2697031008336068,1.364959235940718,-1.0952561351071113
o1_lag0_only,z_reward,2,P26,217.0,O1_lag0_AB_raw=q2,0.46004444860191934,0.7582129652223599,-0.2981685166204406
o1_lag0_only,z_reward,2,P26,226.0,O1_lag0_AB_raw=q2,-0.495084007291128,-0.5123486420346381,0.017264634743510143
o1_lag0_only,z_reward,2,P26,237.0,O1_lag0_AB_raw=q1,0.035586761803483476,0.5177882453723899,-0.4822014835689064
o1_lag0_only,z_reward,2,P26,253.0,O1_lag0_AB_raw=q3,0.555594373102538,0.5046456340368451,0.05094873906569286
o1_lag0_only,z_reward,2,P26,269.0,O1_lag0_AB_raw=q3,0.7329012079774123,1.2806690118492259,-0.5477678038718136
o1_lag0_only,z_reward,2,P26,346.0,O1_lag0_AB_raw=q1,-0.5457894359662199,-0.4731349214640348,-0.07265451450218507
o1_lag0_only,z_reward,2,P26,396.0,O1_lag0_AB_raw=q1,-0.0495387412163161,1.0465690967176429,-1.096107837933959
o1_lag0_only,z_reward,2,P6,19.0,O1_lag0_AB_raw=q3,0.4869797349539678,0.673102009159823,-0.1861222742058552
o1_lag0_only,z_reward,2,P6,59.0,O1_lag0_AB_raw=q1,0.5716632427274683,2.2722164514847156,-1.7005532087572472
o1_lag0_only,z_reward,2,P6,66.0,O1_lag0_AB_raw=q1,0.40691121602100705,2.9084232680950657,-2.501512052074059
o1_lag0_only,z_reward,2,P6,86.0,O1_lag0_AB_raw=q3,0.4985175462756521,0.7117467914152775,-0.21322924513962543
o1_lag0_only,z_reward,2,P6,96.0,O1_lag0_AB_raw=q3,0.6867164823054451,1.2961115742346647,-0.6093950919292196
o1_lag0_only,z_reward,2,P6,134.0,O1_lag0_AB_raw=q1,-0.4409486155554049,0.2777858460851311,-0.718734461640536
o1_lag0_only,z_reward,2,P6,166.0,O1_lag0_AB_raw=q3,0.30321478800253665,1.8827029934420108,-1.579488205439474
o1_lag0_only,z_reward,2,P6,195.0,O1_lag0_AB_raw=q1,-0.6679009848124082,-0.1990955892323762,-0.46880539558003204
o1_lag0_only,z_reward,2,P6,202.0,O1_lag0_AB_raw=q1,-0.1657521317186184,0.09780503069300397,-0.2635571624116224
o1_lag0_only,z_reward,2,P6,297.0,O1_lag0_AB_raw=q1,-0.08781387027193276,1.0412949487269165,-1.1291088189988492
o1_lag0_only,z_reward,2,P6,305.0,O1_lag0_AB_raw=q1,-0.6623348829490281,-0.18684415444135977,-0.4754907285076683
o1_lag0_only,z_reward,2,P6,318.0,O1_lag0_AB_raw=q2,-0.17920024524336087,-0.11530923744770474,-0.06389100779565612
o1_lag0_only,z_reward,2,P6,334.0,O1_lag0_AB_raw=q1,0.3145332528291612,1.024380605810946,-0.7098473529817847
o1_lag0_only,z_reward,2,P6,375.0,O1_lag0_AB_raw=q3,1.994901014038682,1.2137778504941563,0.7811231635445257
o1_lag0_only,z_reward,2,P6,397.0,O1_lag0_AB_raw=q3,1.8858830729710143,3.1450659202929194,-1.259182847321905
o1_lag0_only,z_reward,2,P7,20.0,O1_lag0_AB_raw=q3,0.4179813803149678,0.09870393957309823,0.3192774407418696
o1_lag0_only,z_reward,2,P7,48.0,O1_lag0_AB_raw=q3,1.456843491174597,0.07794021577431451,1.3789032754002826
o1_lag0_only,z_reward,2,P7,78.0,O1_lag0_AB_raw=q2,-0.2247165498151421,-0.07113544986622744,-0.15358109994891467
o1_lag0_only,z_reward,2,P7,79.0,O1_lag0_AB_raw=q3,0.6336135443656861,-0.031079194811362246,0.6646927391770483
o1_lag0_only,z_reward,2,P7,93.0,O1_lag0_AB_raw=q1,0.30396209740743074,3.753870550650505,-3.449908453243074
o1_lag0_only,z_reward,2,P7,121.0,O1_lag0_AB_raw=q2,0.027601955947902424,0.8417471137937333,-0.814145157845831
o1_lag0_only,z_reward,2,P7,129.0,O1_lag0_AB_raw=q3,0.9258708124853438,0.6354070733035482,0.2904637391817956
o1_lag0_only,z_reward,2,P7,138.0,O1_lag0_AB_raw=q3,2.3370465505837634,1.4418055633232454,0.895240987260518
o1_lag0_only,z_reward,2,P7,148.0,O1_lag0_AB_raw=q2,0.4040180467893977,0.8685219514828264,-0.4645039046934287
o1_lag0_only,z_reward,2,P7,160.0,O1_lag0_AB_raw=q2,0.9972394371264677,2.295952616669083,-1.2987131795426154
o1_lag0_only,z_reward,2,P7,172.0,O1_lag0_AB_raw=q2,-0.14813021482940722,0.2960929217829492,-0.44422313661235646
o1_lag0_only,z_reward,2,P7,190.0,O1_lag0_AB_raw=q2,0.0975808193649671,0.6807480267598485,-0.5831672073948814
o1_lag0_only,z_reward,2,P7,221.0,O1_lag0_AB_raw=q3,0.395868464531192,-0.10173742888957074,0.4976058934207628
o1_lag0_only,z_reward,2,P7,295.0,O1_lag0_AB_raw=q2,0.21018981289588407,0.2823184485075823,-0.07212863561169824
o1_lag0_only,z_reward,2,P7,298.0,O1_lag0_AB_raw=q2,0.08290508237392316,0.13606770448750236,-0.053162622113579194
o1_lag0_only,z_reward,2,P7,306.0,O1_lag0_AB_raw=q3,0.48571809887531203,0.9310209160773015,-0.4453028172019895
o1_lag0_only,z_reward,2,P7,347.0,O1_lag0_AB_raw=q2,-0.45109889589833607,0.13906214886087248,-0.5901610447592085
o1_lag0_only,z_reward,2,P7,363.0,O1_lag0_AB_raw=q3,0.8342473545093255,1.7266701443733758,-0.8924227898640503
o1_lag0_only,z_reward,2,P7,397.0,O1_lag0_AB_raw=q3,1.1821483328404618,0.39292078839502476,0.7892275444454371
o1_lag0_only,z_reward,2,P7,406.0,O1_lag0_AB_raw=missing,-0.6478766628910876,-0.33638517055061856,-0.311491492340469
o1_lag0_only,z_reward,3,P15,10.0,O1_lag0_AB_raw=q1,0.6428335445971223,1.497584846102921,-0.8547513015057988
o1_lag0_only,z_reward,3,P15,16.0,O1_lag0_AB_raw=q2,-0.30501581634584707,0.3607990338342887,-0.6658148501801358
o1_lag0_only,z_reward,3,P15,43.0,O1_lag0_AB_raw=q2,1.064519490971451,4.739183753798652,-3.674664262827201
o1_lag0_only,z_reward,3,P15,83.0,O1_lag0_AB_raw=q2,-0.6639984906631932,-0.6711746372143441,0.007176146551150953
o1_lag0_only,z_reward,3,P15,106.0,O1_lag0_AB_raw=q2,-0.6366759333370309,-0.6453377039501696,0.008661770613138775
o1_lag0_only,z_reward,3,P15,122.0,O1_lag0_AB_raw=q2,0.2091598359860016,1.6188479443545458,-1.4096881083685442
o1_lag0_only,z_reward,3,P15,176.0,O1_lag0_AB_raw=q3,0.718023328681459,0.21840870360583614,0.4996146250756229
o1_lag0_only,z_reward,3,P15,189.0,O1_lag0_AB_raw=q2,-0.16845843467425256,0.2364276732300899,-0.40488610790434243
o1_lag0_only,z_reward,3,P15,202.0,O1_lag0_AB_raw=q1,-0.05737590441860713,-0.01941819283467683,-0.0379577115839303
o1_lag0_only,z_reward,3,P15,235.0,O1_lag0_AB_raw=q1,-0.40138776543332644,0.2827450617506639,-0.6841328271839904
o1_lag0_only,z_reward,3,P15,250.0,O1_lag0_AB_raw=q1,0.6855531487907587,2.0664932516567585,-1.3809401028659998
o1_lag0_only,z_reward,3,P15,262.0,O1_lag0_AB_raw=q1,0.619188207955903,2.3908901811204126,-1.7717019731645096
o1_lag0_only,z_reward,3,P15,272.0,O1_lag0_AB_raw=q1,-0.5482685123768128,-0.603127293080406,0.05485878070359318
o1_lag0_only,z_reward,3,P15,292.0,O1_lag0_AB_raw=q3,1.2878535207818564,3.5071269302745263,-2.21927340949267
o1_lag0_only,z_reward,3,P15,297.0,O1_lag0_AB_raw=q3,0.2884850372085554,-0.4645401671349031,0.7530252043434584
o1_lag0_only,z_reward,3,P15,315.0,O1_lag0_AB_raw=q2,-0.23178598814186557,0.17711174299323706,-0.40889773113510264
o1_lag0_only,z_reward,3,P15,327.0,O1_lag0_AB_raw=q1,-0.33039353447533193,-0.40070484014446195,0.07031130566913002
o1_lag0_only,z_reward,3,P15,341.0,O1_lag0_AB_raw=q3,0.5145769638324169,1.0880920839681572,-0.5735151201357402
o1_lag0_only,z_reward,3,P15,343.0,O1_lag0_AB_raw=q2,-0.04077501477649614,1.1065166370177693,-1.1472916517942653
o1_lag0_only,z_reward,3,P15,358.0,O1_lag0_AB_raw=q2,0.2519240929903079,0.25733750464556626,-0.005413411655258382
o1_lag0_only,z_reward,3,P15,369.0,O1_lag0_AB_raw=q3,0.9078302579865557,1.2432200945261855,-0.33538983653962984
o1_lag0_only,z_reward,3,P15,380.0,O1_lag0_AB_raw=q2,0.0297221724373076,0.9594967080490077,-0.9297745356117001
o1_lag0_only,z_reward,3,P15,392.0,O1_lag0_AB_raw=q1,0.3828314482959133,0.7460855171557977,-0.3632540688598844
o1_lag0_only,z_reward,3,P15,400.0,O1_lag0_AB_raw=q3,0.9888583370186509,2.379676750466956,-1.3908184134483053
o1_lag0_only,z_reward,3,P15,415.0,O1_lag0_AB_raw=missing,0.0,0.0,0.0
o1_lag0_only,z_reward,3,P15,417.0,O1_lag0_AB_raw=missing,0.0,0.0,0.0
o1_lag0_only,z_reward,3,P18,12.0,O1_lag0_AB_raw=q2,-0.11109858970671033,0.6835065368557758,-0.794605126562486
o1_lag0_only,z_reward,3,P18,29.0,O1_lag0_AB_raw=q2,-0.26091775053419725,-0.09683617277604716,-0.16408157775815008
o1_lag0_only,z_reward,3,P18,41.0,O1_lag0_AB_raw=q2,-0.39799705298355215,0.48753451189914865,-0.8855315648827008
o1_lag0_only,z_reward,3,P18,49.0,O1_lag0_AB_raw=q2,-0.48784400275637724,0.22345820417846152,-0.7113022069348387
o1_lag0_only,z_reward,3,P18,73.0,O1_lag0_AB_raw=q2,-0.1034579745726261,0.16335182357255548,-0.2668097981451816
o1_lag0_only,z_reward,3,P18,93.0,O1_lag0_AB_raw=q2,0.2738583947994675,2.0968231004922866,-1.822964705692819
o1_lag0_only,z_reward,3,P18,102.0,O1_lag0_AB_raw=q3,0.9130491803305043,0.31441001360054105,0.5986391667299633
o1_lag0_only,z_reward,3,P18,128.0,O1_lag0_AB_raw=q3,0.6906731205918999,0.8455191436622935,-0.15484602307039363
o1_lag0_only,z_reward,3,P18,145.0,O1_lag0_AB_raw=q2,0.3107113262695991,0.871467089048181,-0.560755762778582
o1_lag0_only,z_reward,3,P18,161.0,O1_lag0_AB_raw=q3,0.45430660849325827,0.5433855527792855,-0.0890789442860272
o1_lag0_only,z_reward,3,P18,175.0,O1_lag0_AB_raw=q1,-0.2942280305899376,0.28231844850758364,-0.5765464790975212
o1_lag0_only,z_reward,3,P18,195.0,O1_lag0_AB_raw=q3,1.512078518496395,1.0564389501346074,0.45563956836178754
o1_lag0_only,z_reward,3,P18,228.0,O1_lag0_AB_raw=q3,0.5473242384886071,0.7459258939826708,-0.19860165549406372
o1_lag0_only,z_reward,3,P18,242.0,O1_lag0_AB_raw=q1,-0.281169527549682,0.13160690068740094,-0.41277642823708294
o1_lag0_only,z_reward,3,P18,258.0,O1_lag0_AB_raw=q3,0.6309326321015195,1.0017549524509812,-0.3708223203494617
o1_lag0_only,z_reward,3,P18,289.0,O1_lag0_AB_raw=q1,0.0668215769478566,0.6881749394717059,-0.6213533625238493
o1_lag0_only,z_reward,3,P18,321.0,O1_lag0_AB_raw=q2,-0.23850561813899654,0.6970345065888394,-0.9355401247278359
o1_lag0_only,z_reward,3,P18,353.0,O1_lag0_AB_raw=q1,-0.5276646395210259,0.1826624481946002,-0.7103270877156261
o1_lag0_only,z_reward,3,P18,380.0,O1_lag0_AB_raw=q1,-0.16531662128399136,0.5411927505787792,-0.7065093718627706
o1_lag0_only,z_reward,3,P18,409.0,O1_lag0_AB_raw=missing,0.09889019690559538,0.09936278803664558,-0.0004725911310502068
o1_lag0_only,z_reward,3,P19,12.0,O1_lag0_AB_raw=q1,-0.03171902077155436,0.7591573381216242,-0.7908763588931786
o1_lag0_only,z_reward,3,P19,21.0,O1_lag0_AB_raw=q2,0.09695241973658911,0.34346218009652413,-0.24650976035993502
o1_lag0_only,z_reward,3,P19,41.0,O1_lag0_AB_raw=q1,-0.7399957731186511,-0.6836011866869589,-0.05639458643169215
o1_lag0_only,z_reward,3,P19,75.0,O1_lag0_AB_raw=q2,-0.08793311403748641,0.1736955594429462,-0.2616286734804326
o1_lag0_only,z_reward,3,P19,86.0,O1_lag0_AB_raw=q1,0.19689370140135115,0.43572548616621015,-0.238831784764859
o1_lag0_only,z_reward,3,P19,95.0,O1_lag0_AB_raw=q2,-0.4123559923570023,-0.3206118105245531,-0.0917441818324492
o1_lag0_only,z_reward,3,P19,124.0,O1_lag0_AB_raw=q1,-0.34493138044875193,0.2763964071783794,-0.6213277876271313
o1_lag0_only,z_reward,3,P19,147.0,O1_lag0_AB_raw=q3,0.6120338049402536,0.6903692200571456,-0.07833541511689202
o1_lag0_only,z_reward,3,P19,165.0,O1_lag0_AB_raw=q3,1.050943961745323,0.11817776604116136,0.9327661957041615
o1_lag0_only,z_reward,3,P19,190.0,O1_lag0_AB_raw=q1,-0.30531647998989137,0.28231844850758364,-0.587634928497475
o1_lag0_only,z_reward,3,P19,213.0,O1_lag0_AB_raw=q1,0.5003279646863898,1.1205433792367772,-0.6202154145503873
o1_lag0_only,z_reward,3,P19,249.0,O1_lag0_AB_raw=q1,-0.1296645308327817,-0.2609849543104154,0.1313204234776337
o1_lag0_only,z_reward,3,P19,259.0,O1_lag0_AB_raw=q1,0.5460822284661535,0.31716191132211263,0.22892031714404087
o1_lag0_only,z_reward,3,P19,279.0,O1_lag0_AB_raw=q3,0.6503661123211909,0.8701619355847451,-0.21979582326355418
o1_lag0_only,z_reward,3,P19,330.0,O1_lag0_AB_raw=q3,0.25564950380969065,0.027229630928141013,0.22841987288154963
o1_lag0_only,z_reward,3,P19,344.0,O1_lag0_AB_raw=q2,-0.3025664297570852,1.491189994510954,-1.793756424268039
o1_lag0_only,z_reward,3,P19,351.0,O1_lag0_AB_raw=q2,0.4484130604891147,0.4532527434890739,-0.004839682999959183
o1_lag0_only,z_reward,3,P19,360.0,O1_lag0_AB_raw=q3,1.2926647189635558,0.27897261704457504,1.0136921019189808
o1_lag0_only,z_reward,3,P19,384.0,O1_lag0_AB_raw=q1,0.6637879804202265,2.8815839811457025,-2.217796000725476
o1_lag0_only,z_reward,3,P19,398.0,O1_lag0_AB_raw=q3,1.7386895728880671,2.6434633689745497,-0.9047737960864826
o1_lag0_only,z_reward,3,P2,41.0,O1_lag0_AB_raw=q1,-0.22080266796181647,0.1869216955575006,-0.40772436351931707
o1_lag0_only,z_reward,3,P2,67.0,O1_lag0_AB_raw=q1,-0.25287933782353256,0.2754941696851852,-0.5283735075087177
o1_lag0_only,z_reward,3,P2,85.0,O1_lag0_AB_raw=q1,0.28687708983615545,0.9795029299410025,-0.6926258401048471
o1_lag0_only,z_reward,3,P2,106.0,O1_lag0_AB_raw=q1,-0.5943389689627954,-0.29831557364899824,-0.2960233953137971
o1_lag0_only,z_reward,3,P2,113.0,O1_lag0_AB_raw=q3,0.7543626562942405,1.0459796504253625,-0.29161699413112196
o1_lag0_only,z_reward,3,P2,129.0,O1_lag0_AB_raw=q2,-0.1831023067196143,0.2773292393406235,-0.4604315460602378
o1_lag0_only,z_reward,3,P2,146.0,O1_lag0_AB_raw=q1,-0.05995498042449818,1.4276198891709764,-1.4875748695954745
o1_lag0_only,z_reward,3,P2,173.0,O1_lag0_AB_raw=q1,-0.2803202519584141,1.236775102165778,-1.517095354124192
o1_lag0_only,z_reward,3,P2,177.0,O1_lag0_AB_raw=q2,-0.08672278139272627,1.0543629729310633,-1.1410857543237896
o1_lag0_only,z_reward,3,P2,187.0,O1_lag0_AB_raw=q1,-0.3143043177846522,-0.3887413613418086,0.07443704355715641
o1_lag0_only,z_reward,3,P2,198.0,O1_lag0_AB_raw=q3,1.6105205478286262,0.2808664858709953,1.329654061957631
o1_lag0_only,z_reward,3,P2,219.0,O1_lag0_AB_raw=q3,0.5776679110413506,-0.06275421692779953,0.6404221279691502
o1_lag0_only,z_reward,3,P2,234.0,O1_lag0_AB_raw=q3,0.8995011970938043,0.4183690211951649,0.4811321758986394
o1_lag0_only,z_reward,3,P2,261.0,O1_lag0_AB_raw=q3,1.2555904054725129,0.5929152632724668,0.6626751422000461
o1_lag0_only,z_reward,3,P2,286.0,O1_lag0_AB_raw=q2,-0.4778234266431939,-0.0319970309278252,-0.4458263957153687
o1_lag0_only,z_reward,3,P2,306.0,O1_lag0_AB_raw=q1,0.5356211306174494,2.8079763060377037,-2.2723551754202544
o1_lag0_only,z_reward,3,P2,347.0,O1_lag0_AB_raw=q1,0.027930599911324516,0.7118554760270667,-0.6839248761157422
o1_lag0_only,z_reward,3,P2,365.0,O1_lag0_AB_raw=q1,-0.5320059886615868,-0.2523413088051375,-0.27966467985644927
o1_lag0_only,z_reward,3,P2,384.0,O1_lag0_AB_raw=q1,-0.6120831322036658,-0.3983493343916352,-0.2137337978120306
o1_lag0_only,z_reward,3,P2,399.0,O1_lag0_AB_raw=q2,-0.5527730416373312,-0.312536540319919,-0.2402365013174122
o1_lag0_only,z_reward,3,P2,417.0,O1_lag0_AB_raw=missing,0.0,0.0,0.0
o1_lag0_only,z_reward,3,P21,30.0,O1_lag0_AB_raw=q1,-0.5094808223937878,0.25393832703550545,-0.7634191494292932
o1_lag0_only,z_reward,3,P21,45.0,O1_lag0_AB_raw=q1,0.6222179798416695,1.9403811725178528,-1.3181631926761832
o1_lag0_only,z_reward,3,P21,54.0,O1_lag0_AB_raw=q1,-0.28227502553440015,-0.22607716637712988,-0.05619785915727027
o1_lag0_only,z_reward,3,P21,89.0,O1_lag0_AB_raw=q1,0.6481330593132255,2.5398547668021063,-1.8917217074888808
o1_lag0_only,z_reward,3,P21,106.0,O1_lag0_AB_raw=q2,-0.356923004271253,0.05785980817095415,-0.41478281244220716
o1_lag0_only,z_reward,3,P21,149.0,O1_lag0_AB_raw=q3,0.9858460712624502,2.2351493557874265,-1.2493032845249763
o1_lag0_only,z_reward,3,P21,180.0,O1_lag0_AB_raw=q1,0.5349224979777348,1.3096571167313362,-0.7747346187536014
o1_lag0_only,z_reward,3,P21,192.0,O1_lag0_AB_raw=q2,0.26565127881601414,2.30176796917263,-2.036116690356616
o1_lag0_only,z_reward,3,P21,205.0,O1_lag0_AB_raw=q2,-0.2686266736847027,0.0978846555754536,-0.36651132926015634
o1_lag0_only,z_reward,3,P21,252.0,O1_lag0_AB_raw=q2,0.1895149016695641,1.0462046778284115,-0.8566897761588474
o1_lag0_only,z_reward,3,P21,274.0,O1_lag0_AB_raw=q3,0.6213094390020305,2.7680495371018434,-2.146740098099813
o1_lag0_only,z_reward,3,P21,325.0,O1_lag0_AB_raw=q1,-0.31596348743230596,-0.019367774308399293,-0.29659571312390665
o1_lag0_only,z_reward,3,P21,366.0,O1_lag0_AB_raw=q2,-0.4258242802908985,0.9390446552728638,-1.3648689355637624
o1_lag0_only,z_reward,3,P21,384.0,O1_lag0_AB_raw=q2,0.08310017415882168,1.193841133149154,-1.1107409589903323
o1_lag0_only,z_reward,3,P21,393.0,O1_lag0_AB_raw=q1,-0.39611215244886827,0.06566965765571976,-0.461781810104588
o1_lag0_only,z_reward,3,P21,408.0,O1_lag0_AB_raw=missing,0.45701083154254424,0.45919486264511217,-0.0021840311025679293
o1_lag0_only,z_reward,4,P10,56.0,O1_lag0_AB_raw=q2,0.37660832636184993,0.8693910891709757,-0.4927827628091258
