source_file,sequence_id,state_column,alternative_ladder_name,primary_ladder_score,alternative_ladder_score,golden_is_better,golden_rank_among_ladders,best_ladder_name,best_ladder_score
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P9,cluster,6-12-24,0.35000000000000003,0.4583333333333333,True,1,5-10-20,0.35000000000000003
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P9,cluster,3-6-12,0.35000000000000003,0.3611111111111111,True,1,5-10-20,0.35000000000000003
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P9,cluster,7-14-28,0.35000000000000003,0.5357142857142857,True,1,5-10-20,0.35000000000000003
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P9,cluster,8-16-32,0.35000000000000003,0.59375,True,1,5-10-20,0.35000000000000003
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,4-8-16,0.5666666666666667,0.4583333333333333,False,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,6-12-24,0.5666666666666667,0.6388888888888888,True,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,3-6-12,0.5666666666666667,0.5,False,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,7-14-28,0.5666666666666667,0.6904761904761904,True,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P1,fes_phase,8-16-32,0.5666666666666667,0.7291666666666666,True,3,4-8-16,0.4583333333333333
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,4-8-16,0.48333333333333334,0.3541666666666667,False,3,4-8-16,0.3541666666666667
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,6-12-24,0.48333333333333334,0.5694444444444445,True,3,4-8-16,0.3541666666666667
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,3-6-12,0.48333333333333334,0.36111111111111116,False,3,4-8-16,0.3541666666666667
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,7-14-28,0.48333333333333334,0.6309523809523809,True,3,4-8-16,0.3541666666666667
IDPC_Reproduction/event_level_with_fes_phase_TRUE_RICCI.csv,P10,fes_phase,8-16-32,0.48333333333333334,0.6770833333333334,True,3,4-8-16,0.3541666666666667
