topology_class,topology_name,topology_role,n_nodes,n_directed_edges,edge_convention,event_class,condition,mu_sector,closed_walk_count,closed_walks_per_node,n_seed_events,mean_seed_strength,total_impulse_budget,effect_vs_time_shifted,effect_vs_random_event,mu_p_value,notes,mu_differentiated_recovery,mu_differentiated_recovery_sd,mu_late_window_stability,mu_late_window_stability_sd,mu_post_event_score,mu_post_event_score_sd,mu_recovery_improvement,mu_recovery_improvement_sd,n_events_evaluated,n_events_evaluated_sd,mu_q_value,directional_endogenous_gt_both_controls,mu_diagnostic_interpretation
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,random_event,12,17139456,1428288.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,0.00476604011047375,0.001651437060925883,0.0,0.0,0.580069601320726,0.0006433917377478061,0.0060907464149286715,0.0022747592726961923,238.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,endogenous,16,4314498048,359541504.0,1309,0.06571604327262921,86.02230064387163,-0.0015858851725449833,0.0015425135229034214,0.515527950310559,primary Luke/D12RG normalized readout candidate,-0.0010281133648768158,0.0014545461421390364,0.5973387210071955,0.00622878588933526,0.5093615106541698,0.0008885480638173029,-0.0015649225018814887,0.001897769089816837,234.0,0.0,0.8575270538515719,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,time_shifted,16,4314498048,359541504.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,0.0005577718076681675,0.0013711726142305776,0.5342574186428355,0.0034163591898673847,0.5118331810915924,0.0009123095110013537,0.00039823209405739186,0.0018944313310496758,234.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,random_event,16,4314498048,359541504.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,-0.0025706268877802372,0.0015673882296500785,0.5030004099713785,0.004859206673110206,0.50403572655822,0.0005879382643157614,-0.00326419395850603,0.002148299261042876,238.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,endogenous,20,1100589330432,91715777536.0,1309,0.06571604327262921,86.02230064387163,0.0009858418579607028,0.00035828448268842954,0.33540372670807456,primary Luke/D12RG normalized readout candidate,0.0003106977028811768,0.0016014357223645087,0.6644145523025853,0.007720639707228054,0.5023336428368745,0.0007428267975384134,0.0005276619393222253,0.0020945712457378757,234.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,time_shifted,20,1100589330432,91715777536.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,-0.0006751441550795261,0.001722317886809815,0.6736963759046205,0.005052692186591935,0.5015460661245038,0.0007136883598172539,-0.0007637287040564298,0.002357504537818259,234.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,random_event,20,1100589330432,91715777536.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,-4.758677980725273e-05,0.0016396251956426369,0.6866605931502041,0.004166839862201917,0.5042801265068105,0.0005037461822579139,-8.376280205232302e-06,0.0022449227029642587,238.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,endogenous,24,281534851989504,23461237665792.0,1309,0.06571604327262921,86.02230064387163,-0.006169732923506003,-0.0047369388078989825,1.0,primary Luke/D12RG normalized readout candidate,-0.001275095154451599,0.0016271228494813626,0.0,0.0,0.5034319104858049,0.000694641090084721,-0.0018551047779238653,0.002127103961178828,234.0,0.0,1.0,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,time_shifted,24,281534851989504,23461237665792.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,0.004894637769054404,0.0016755948425758581,0.0,0.0,0.5079024955820599,0.0004257870244291923,0.006263829958484744,0.00231462334179201,234.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,h_zero_crossing,random_event,24,281534851989504,23461237665792.0,1309,0.06571604327262921,86.02230064387163,,,,primary Luke/D12RG normalized readout candidate,0.0034618436534473835,0.0014923428905040243,0.039415982191520205,0.004040327209953431,0.5035600625581695,0.0005570180427464062,0.004431890270559277,0.0020562602383900367,238.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,2,48,4.0,147,0.1174504040771272,17.2652093993377,-0.003914161053080729,0.0028449179654536803,0.5527950310559007,primary Luke/D12RG normalized readout candidate,-0.004785390969751344,0.0018611289969242442,0.8964807080596584,0.0033826259333631457,0.411156106494844,0.0016914981870420087,-0.005899450149824519,0.002408793673284516,25.0,0.0,0.8575270538515719,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,2,48,4.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.0008712299166706145,0.0028413390826514577,0.8149487071339271,0.002533627449228814,0.4221681658266103,0.006702898973743562,-0.002727270706218423,0.004140738181248211,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,2,48,4.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.007630308935205024,0.0032182221857202558,0.8352587369617627,0.0019035748913794736,0.41947860993846975,0.00612835690328016,-0.009542146568341644,0.004719320644575757,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,3,72,6.0,147,0.1174504040771272,17.2652093993377,-0.001992730024103274,-0.004891610577022029,0.8198757763975155,primary Luke/D12RG normalized readout candidate,-0.003980607392956606,0.0023801973113362724,0.7918984648489955,0.0096760219953589,0.47697231942381535,0.001985205733115958,-0.005378868523953842,0.0030808124803242344,25.0,0.0,0.9296229275688366,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,3,72,6.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.0019878773688533323,0.0035562322686654123,0.8424418329508168,0.002333845314693573,0.4852252795821833,0.009768714912245503,-0.0019458778451903705,0.0047493182200044485,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,3,72,6.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0009110031840654235,0.0023676395423966345,0.7809371928822036,0.0014836374154257484,0.46899734600694537,0.006078257610553267,0.0014293089919775038,0.0035924879461761336,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,4,432,36.0,147,0.1174504040771272,17.2652093993377,0.004553009332620858,0.004972124267024123,0.055900621118012424,primary Luke/D12RG normalized readout candidate,0.0008627558854960547,0.0037532026975679264,0.822240195010479,0.004589658892519633,0.5017961399278671,0.0028010364205394945,0.0011889633595655365,0.0048722061953852345,25.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,4,432,36.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.0036902534471248034,0.003360357718336832,0.7291346340162616,0.005965978017651943,0.5018458402624278,0.008313324272896633,-0.0038675963203299636,0.0050958026450029685,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,4,432,36.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.004109368381528068,0.0025430135503925885,0.7555165824730949,0.0017997910088341797,0.498384216318979,0.006813467479726338,-0.004680514498470879,0.0036377817922969846,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,5,1200,100.0,147,0.1174504040771272,17.2652093993377,-0.0014890131378045984,2.33169683574049e-05,0.6211180124223602,primary Luke/D12RG normalized readout candidate,0.002040707065255636,0.004030495228345427,0.6678339388162324,0.014803414220496134,0.5229565767922828,0.003663313767664003,0.0030682071163664767,0.0052348299754178896,25.0,0.0,0.8855543939487116,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,5,1200,100.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0035297202030602345,0.0035222399775552407,0.8097824647167691,0.011741331736584636,0.5198381732779442,0.007845830139802163,0.004321195157115848,0.004981684322027465,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,5,1200,100.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.002017390096898231,0.002178067632162841,0.7317445309034729,0.003037198848127534,0.5173963462569077,0.006153235148280004,0.0028488660974244663,0.003358807098016053,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,6,5184,432.0,147,0.1174504040771272,17.2652093993377,-0.0003562350703396659,-0.0016925639294935566,0.6211180124223602,primary Luke/D12RG normalized readout candidate,-0.0007610847789916762,0.0043268553347432116,0.825631923031333,0.021240471183194044,0.5042038043029642,0.0034416047925193574,-0.0010816773780805745,0.005606161190993068,25.0,0.0,0.8855543939487116,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,6,5184,432.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.00040484970865201027,0.0036218890870134564,0.8313191004790594,0.014844042616260234,0.5034307653860159,0.007487669628091381,-0.0005847235552315702,0.005285716336742458,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,6,5184,432.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0009314791505018804,0.002237674946816335,0.7642897554547579,0.003749823566740622,0.5177548935937948,0.006490548730181206,0.001224270098027985,0.0032932908383608646,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,8,72768,6064.0,147,0.1174504040771272,17.2652093993377,-0.0026613669936700985,-0.0028448436841020377,0.8695652173913043,primary Luke/D12RG normalized readout candidate,-8.497279073403128e-05,0.004730605634213244,0.8969581219529189,0.010412509408260762,0.5044697446825007,0.004164235030537095,-5.3000676030331765e-05,0.006141667355460058,25.0,0.0,0.9414841451454724,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,8,72768,6064.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0025763942029360673,0.0033501256141739485,0.6185681810657282,0.020375162418904105,0.5035331974161025,0.00808392237503874,0.0035748554102346683,0.004982898639297264,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,8,72768,6064.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0027598708933680065,0.0019702093416421613,0.7792105755858832,0.0025551072826652805,0.5101789585729621,0.006704307450445493,0.0034809200256900436,0.002853659714206246,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,9,277056,23088.0,147,0.1174504040771272,17.2652093993377,0.0026664333033618367,0.0028642540671947273,0.16770186335403728,primary Luke/D12RG normalized readout candidate,0.0007392627735685278,0.004563949896466949,0.6471309178717293,0.02569014387736941,0.49388940956977534,0.004309875099067323,0.0011107432401019624,0.005946285417859496,25.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,9,277056,23088.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.0019271705297933088,0.003410202650148433,0.6538383536975568,0.015311756479301742,0.4971091345311188,0.007730170615938897,-0.002637385245929131,0.0051541493539271725,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,9,277056,23088.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.0021249912936261994,0.001825780616598911,0.7317335590769357,0.005436220053010672,0.4858344674672912,0.00666983175420129,-0.0027115477518367646,0.0028555568816817645,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,10,1099008,91584.0,147,0.1174504040771272,17.2652093993377,0.0007570003258378121,0.006725557519339322,0.19875776397515527,primary Luke/D12RG normalized readout candidate,0.0012607483308378134,0.004582784345798183,0.7389093016778393,0.047264624469714585,0.49930130621622937,0.0037284979299993253,0.0019275624457138012,0.00594672077078358,25.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,10,1099008,91584.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0005037480050000013,0.004266878388915928,0.8036893200140106,0.023007747337869366,0.5040007137954275,0.008546909331219923,0.0009104489741385072,0.00594070511984473,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,10,1099008,91584.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.005464809188501508,0.002070019478704504,0.697299090362322,0.017593796565643992,0.48554326819130544,0.006254513599056263,-0.006659263624914499,0.0031624394436029148,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,12,17139456,1428288.0,147,0.1174504040771272,17.2652093993377,-0.02023331788482017,-0.0038298906797674705,0.9875776397515528,primary Luke/D12RG normalized readout candidate,-0.014890677165984485,0.0038460803030692927,0.30909194254443273,0.0786179222969031,0.531986325795583,0.00493677276645777,-0.018556643671111157,0.004975655041469316,25.0,0.0,1.0,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,12,17139456,1428288.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.005342640718835686,0.0038713753456667355,0.33335544102233483,0.017944789867756127,0.5643228728964799,0.009127162938364916,0.007316824336153847,0.005548298622744759,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,12,17139456,1428288.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.011060786486217014,0.0020680675066371106,0.2690792887254599,0.02088737871998966,0.5141014877611105,0.008986294389262168,-0.011810444883497672,0.0028335330046072725,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,16,4314498048,359541504.0,147,0.1174504040771272,17.2652093993377,-0.006514830834953868,-1.9815615177014865e-05,0.7329192546583851,primary Luke/D12RG normalized readout candidate,-0.00128384262039643,0.0038974213494614007,0.6407898164320522,0.03456423043399979,0.5151046565539124,0.00393601239600847,-0.0011887978594965747,0.005121650823392509,25.0,0.0,0.8908179301055152,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,16,4314498048,359541504.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0052309882145574384,0.00382709970924344,0.451988309925954,0.043538970199234195,0.5264859423086341,0.007950370645329205,0.007215724021239045,0.005313688595893549,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,16,4314498048,359541504.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.0012640270052194152,0.0021244583873457185,0.5767670293369866,0.035332506110287126,0.5121093498131858,0.006298504709353934,-0.0008553247316595963,0.003055146893612812,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,20,1100589330432,91715777536.0,147,0.1174504040771272,17.2652093993377,0.00499299308380961,-0.0013638089623053311,0.4409937888198758,primary Luke/D12RG normalized readout candidate,0.0019520053492859853,0.0035535355297220362,0.6033511687729376,0.06959980444392652,0.4930994357166406,0.0036949419852944365,0.0024166462454192714,0.004628223001226236,25.0,0.0,0.8575270538515719,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,20,1100589330432,91715777536.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.003040987734523625,0.0044193691281529425,0.8655908064103321,0.031495723376348754,0.4889216190081485,0.007021258447529071,-0.004305938769530465,0.006013451101008557,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,20,1100589330432,91715777536.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0033158143115913164,0.0023894749751334726,0.6784619318138099,0.030116470484476028,0.5061839753941368,0.004961032885216516,0.0038792195224034527,0.003487236888656645,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,endogenous,24,281534851989504,23461237665792.0,147,0.1174504040771272,17.2652093993377,0.00755294942452855,0.013548172761076867,0.024844720496894408,primary Luke/D12RG normalized readout candidate,0.007806207722552236,0.0039888322847864595,0.33529027505098397,0.10320188193484152,0.49545614625191803,0.0030030607382040306,0.010688019154492598,0.005247670065965584,25.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,time_shifted,24,281534851989504,23461237665792.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,0.0002532582980236854,0.00446201326908858,0.3494150600759551,0.05094921781897379,0.49351592540754813,0.007071482327689221,0.0008840976415641728,0.0064171298288555265,27.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,eps72_restoration_onset,random_event,24,281534851989504,23461237665792.0,147,0.1174504040771272,17.2652093993377,,,,primary Luke/D12RG normalized readout candidate,-0.005741965038524631,0.0017510119296554915,0.46315838873057097,0.04116520743602476,0.48642799269097636,0.004856224612042528,-0.007336217769848595,0.00266418264735047,147.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,endogenous,2,48,4.0,7,0.13775013979131107,0.9642509785391775,-0.008113838306378917,-0.00795078917103662,0.6335403726708074,primary Luke/D12RG normalized readout candidate,-0.0157897311061385,0.011843799209873995,0.8821035047371654,0.052292963956076535,0.6339384465320306,0.10334724525777114,-0.03581194018615656,0.026233451353597493,2.0,0.0,0.8863521907000167,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,time_shifted,2,48,4.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,-0.007675892799759582,0.041299631889159506,0.9013542620773481,0.046636907688375376,0.5431990711391297,0.10255640198272546,-0.012542382305170727,0.07090404101088968,4.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,random_event,2,48,4.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,-0.007838941935101878,0.013529920772246488,0.8248364316963596,0.0737341594151283,0.5063454002368422,0.09924368678656932,-0.014725146864865719,0.025451535665786038,7.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,endogenous,3,72,6.0,7,0.13775013979131107,0.9642509785391775,0.0182990482194584,0.012978400025449761,0.2919254658385093,primary Luke/D12RG normalized readout candidate,0.01830834388324662,0.017073049074080488,0.8362897120949471,0.07768677472260649,0.4749862513088445,0.09172019547437783,0.04495440250342807,0.04430898360004066,2.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,time_shifted,3,72,6.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,9.295663788218278e-06,0.04468861674545822,0.8764682096094276,0.08015932179194661,0.4950130815523483,0.07869832971478812,0.005873846675853389,0.07794307772805824,4.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,random_event,3,72,6.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,0.005329943857796859,0.018967467055869346,0.7833466292996975,0.13209342121111714,0.5257470649132918,0.07785054705583998,0.013447650590976,0.03840353404494019,7.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,endogenous,4,432,36.0,7,0.13775013979131107,0.9642509785391775,-0.018366403886584018,-0.008054842654014852,0.6770186335403726,primary Luke/D12RG normalized readout candidate,-0.01311653934566625,0.02417407194849493,0.8175615267188465,0.10213017325880352,0.4810288373291229,0.07660168407899107,-0.03500627473776256,0.06505981263623112,2.0,0.0,0.8863521907000167,False,no_directional_mu_sector_advantage
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,time_shifted,4,432,36.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,0.005249864540917769,0.03502329697338416,0.8618603485581197,0.10207407405658403,0.49284683402615814,0.06228359825315269,0.004702287603738814,0.06352635216016177,4.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,random_event,4,432,36.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,-0.0050616966916513986,0.01865916707241754,0.7724496183864243,0.16414071366523986,0.4701701601010013,0.07004894757335882,-0.01170186960540681,0.039880731161557555,7.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,endogenous,5,1200,100.0,7,0.13775013979131107,0.9642509785391775,0.008729631927194682,0.00680670402436968,0.42857142857142855,primary Luke/D12RG normalized readout candidate,0.006237212269961902,0.029095050667606995,0.8232207019037304,0.12763382996402212,0.5187981812699181,0.08935284348766674,0.017436035591818354,0.07695139667102939,2.0,0.0,0.8575270538515719,True,directional_mu_sector_signal_not_fdr_confirmed
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,time_shifted,5,1200,100.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,-0.00249241965723278,0.03698606463108862,0.8378229446702598,0.12234792473942485,0.49949093698082025,0.062495350497042454,-0.0006989335420346618,0.07061923935720042,4.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,random_event,5,1200,100.0,7,0.13775013979131107,0.9642509785391775,,,,primary Luke/D12RG normalized readout candidate,-0.0005694917544077782,0.02009406318031401,0.7308513806288659,0.14789338160801052,0.4985693716808498,0.06140620754578758,-0.0005944886752379333,0.03970179516848828,7.0,0.0,,False,control_condition
standalone Cn(k) directed rings,"C12(1,2)",primary,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,ricci_phase_sync_high_lock_session,endogenous,6,5184,432.0,7,0.13775013979131107,0.9642509785391775,-0.0001895933813917494,-0.0019121640792394434,0.4906832298136646,primary Luke/D12RG normalized readout candidate,-0.0016530665204846882,0.027870657177354298,0.8101198165113438,0.12219934557052797,0.497029295155104,0.09605336535713892,-0.004294369387138071,0.07157469143150734,2.0,0.0,0.8575270538515719,False,no_directional_mu_sector_advantage
