source_file,condition,column,n_values,period,preferred_bin,chi_square_p,Vcos_h1_D24,Vsin_h1_D24,resultant_h1_D24,Vcos_h2_D12,Vsin_h2_D12,resultant_h2_D12,Vcos_h3_D8,Vsin_h3_D8,resultant_h3_D8,sin_cos_balance_h1,chi_square_fdr_q
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase,241,24,23,1.0555364580009854e-208,-0.004621057124852963,0.016062279009682694,0.01671379597626008,0.8833491704119101,-0.26804181000561594,0.9231208852466163,-0.01093792103452764,-0.0070834306273304,0.013031235782141482,0.9885587781151702,4.82530952229022e-208
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase_z,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,phi,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,dphi,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance_z,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_reverse/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local_z,241,24,23,1.0,0.004007990980452497,-0.0010739379464835383,0.004149377593360943,0.00359346640574451,-0.0020746887966805456,0.004149377593360978,0.0029340530339691663,-0.002934053033969008,0.004149377593361011,0.997065946966031,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase,223,24,12,4.756955502008169e-183,0.03344006869620292,0.0027398573521608244,0.03355212381827654,0.8928365039392098,-0.22689720274149516,0.9212162413778351,0.025141711739005104,-0.029307326932434055,0.03861379392253242,0.9692997886559579,1.7564143392030163e-182
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase_z,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,phi,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,dphi,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_shift1/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
