event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
chapter7_phi_clean_sign_switch,secondary_phi_reference,51,degree-matched directed random graph,12,48,0.0074683708108976374,0.0009870229635508458,0.5423469682358946,0.4908306908963098
chapter7_phi_clean_sign_switch,secondary_phi_reference,52,degree-matched directed random graph,12,48,0.00760243704616771,0.0007834090911617193,0.5523416926216934,0.4871456194204996
chapter7_phi_clean_sign_switch,secondary_phi_reference,53,degree-matched directed random graph,12,48,0.006951107446316415,0.0009520752437868524,0.5447754878144052,0.4916057978543236
chapter7_phi_clean_sign_switch,secondary_phi_reference,54,degree-matched directed random graph,12,48,0.007811793811545639,0.0009017988686982532,0.5444117567831894,0.4886665947298144
chapter7_phi_clean_sign_switch,secondary_phi_reference,55,degree-matched directed random graph,12,48,0.007553481219318815,0.000958814555303944,0.5442202250392172,0.4885315320993734
chapter7_phi_clean_sign_switch,secondary_phi_reference,56,degree-matched directed random graph,12,48,0.00686136944158616,0.0011711281096327387,0.5537841708621549,0.4884887901659167
chapter7_phi_clean_sign_switch,secondary_phi_reference,57,degree-matched directed random graph,12,48,0.007944111419843747,0.0011201265940062467,0.5445042143913568,0.4885398426802629
chapter7_phi_clean_sign_switch,secondary_phi_reference,58,degree-matched directed random graph,12,48,0.0067648972997213005,0.000968352725845432,0.5395755762940945,0.49123409107652877
chapter7_phi_clean_sign_switch,secondary_phi_reference,59,degree-matched directed random graph,12,48,0.008008321044158816,0.0011675193323410034,0.5487421158898772,0.4919416110177799
chapter7_phi_clean_sign_switch,secondary_phi_reference,60,degree-matched directed random graph,12,48,0.007851163964510422,0.0008180233155482999,0.5474879975204351,0.4868911588261308
chapter7_phi_clean_sign_switch,secondary_phi_reference,61,degree-matched directed random graph,12,48,0.0072018157249479405,0.0009725119491027396,0.544531537280427,0.4901329610690021
chapter7_phi_clean_sign_switch,secondary_phi_reference,62,degree-matched directed random graph,12,48,0.00760414651373644,0.0010737675287533647,0.5516590516347958,0.48844369258483034
chapter7_phi_clean_sign_switch,secondary_phi_reference,63,degree-matched directed random graph,12,48,0.007018307733203055,0.0008331871063272007,0.5434577283454923,0.4881349547101177
chapter7_phi_clean_sign_switch,secondary_phi_reference,64,degree-matched directed random graph,12,48,0.007601316451223269,0.0008596209638382924,0.5493819312793033,0.4881292893369348
chapter7_phi_clean_sign_switch,secondary_phi_reference,65,degree-matched directed random graph,12,48,0.007182725963839088,0.0010983212238009955,0.5511986042277297,0.4901253631749185
chapter7_phi_clean_sign_switch,secondary_phi_reference,66,degree-matched directed random graph,12,48,0.00774174653187846,0.0010229127554733516,0.5499496290418,0.48937590454226465
chapter7_phi_clean_sign_switch,secondary_phi_reference,67,degree-matched directed random graph,12,48,0.007422935280546894,0.0008647386839260984,0.5458164927515111,0.48752141277473326
chapter7_phi_clean_sign_switch,secondary_phi_reference,68,degree-matched directed random graph,12,48,0.007060568181494984,0.0012537040362235181,0.5408259163522491,0.4886092549488373
chapter7_phi_clean_sign_switch,secondary_phi_reference,69,degree-matched directed random graph,12,48,0.00688654861285039,0.000979114119788353,0.5418220733596203,0.48942215170839765
chapter7_phi_clean_sign_switch,secondary_phi_reference,70,degree-matched directed random graph,12,48,0.007410140685818682,0.0009666458616000561,0.5471055705193196,0.4878886476309786
chapter7_phi_clean_sign_switch,secondary_phi_reference,71,degree-matched directed random graph,12,48,0.007640380289802512,0.001044770907936962,0.5441448786609275,0.4901810532019132
chapter7_phi_clean_sign_switch,secondary_phi_reference,72,degree-matched directed random graph,12,48,0.007952244127436437,0.000928381900756006,0.5461029731289395,0.48798621697821687
chapter7_phi_clean_sign_switch,secondary_phi_reference,73,degree-matched directed random graph,12,48,0.007105847843255582,0.0008914043432721679,0.5458619322613755,0.48947990691135423
chapter7_phi_clean_sign_switch,secondary_phi_reference,74,degree-matched directed random graph,12,48,0.00800094067795716,0.0008958423499639815,0.5467807712446418,0.4887454832622856
chapter7_phi_clean_sign_switch,secondary_phi_reference,75,degree-matched directed random graph,12,48,0.007473109764407492,0.0009710143520447007,0.5518272705051974,0.4883577998738962
chapter7_phi_clean_sign_switch,secondary_phi_reference,76,degree-matched directed random graph,12,48,0.007361710545439148,0.0008699594606826353,0.5450795586120057,0.48904010395362135
chapter7_phi_clean_sign_switch,secondary_phi_reference,77,degree-matched directed random graph,12,48,0.007955646046804961,0.0008468607611517618,0.5495490557355002,0.48950922330764485
chapter7_phi_clean_sign_switch,secondary_phi_reference,78,degree-matched directed random graph,12,48,0.008382079461972359,0.001263406453150851,0.5453742124859595,0.4878844988291935
chapter7_phi_clean_sign_switch,secondary_phi_reference,79,degree-matched directed random graph,12,48,0.007851707274093414,0.0011363910025285412,0.5415005151411754,0.4903789636640353
chapter7_phi_clean_sign_switch,secondary_phi_reference,80,degree-matched directed random graph,12,48,0.007060037533515879,0.0008814181728536369,0.5442201514090705,0.4907200459602759
chapter7_phi_clean_sign_switch,secondary_phi_reference,81,degree-matched directed random graph,12,48,0.0071121452893838834,0.0011228930819298032,0.546708677791836,0.49016643944225685
